etf_id,date,dividend_per_unit,currency
VGSH,2009-12-24,0.046,USD
VGSH,2010-01-29,0.027,USD
VGSH,2010-02-26,0.033,USD
VGSH,2010-03-31,0.04,USD
VGSH,2010-04-30,0.041,USD
VGSH,2010-05-28,0.038,USD
VGSH,2010-06-30,0.043,USD
VGSH,2010-07-30,0.044,USD
VGSH,2010-08-31,0.037,USD
VGSH,2010-09-30,0.038,USD
VGSH,2010-10-29,0.038,USD
VGSH,2010-11-30,0.037,USD
VGSH,2010-12-27,0.057,USD
VGSH,2011-01-31,0.033,USD
VGSH,2011-02-28,0.03,USD
VGSH,2011-03-31,0.035,USD
VGSH,2011-04-29,0.034,USD
VGSH,2011-05-31,0.034,USD
VGSH,2011-06-30,0.029,USD
VGSH,2011-07-29,0.033,USD
VGSH,2011-08-31,0.031,USD
VGSH,2011-09-30,0.027,USD
VGSH,2011-10-31,0.025,USD
VGSH,2011-11-30,0.026,USD
VGSH,2011-12-23,0.128,USD
VGSH,2012-01-31,0.023,USD
VGSH,2012-02-29,0.02,USD
VGSH,2012-03-30,0.021,USD
VGSH,2012-04-30,0.022,USD
VGSH,2012-05-31,0.022,USD
VGSH,2012-06-29,0.019,USD
VGSH,2012-07-31,0.02,USD
VGSH,2012-08-31,0.019,USD
VGSH,2012-09-28,0.015,USD
VGSH,2012-11-02,0.015,USD
VGSH,2012-11-30,0.015,USD
VGSH,2012-12-24,0.108,USD
VGSH,2013-01-31,0.015,USD
VGSH,2013-02-28,0.013,USD
VGSH,2013-03-28,0.012,USD
VGSH,2013-04-30,0.013,USD
VGSH,2013-05-31,0.011,USD
VGSH,2013-06-28,0.013,USD
VGSH,2013-07-31,0.011,USD
VGSH,2013-08-30,0.013,USD
VGSH,2013-09-30,0.014,USD
VGSH,2013-10-31,0.012,USD
VGSH,2013-11-29,0.014,USD
VGSH,2013-12-24,0.064,USD
VGSH,2014-02-03,0.014,USD
VGSH,2014-03-03,0.017,USD
VGSH,2014-04-01,0.014,USD
VGSH,2014-05-01,0.016,USD
VGSH,2014-06-02,0.02,USD
VGSH,2014-07-01,0.021,USD
VGSH,2014-08-01,0.019,USD
VGSH,2014-09-02,0.02,USD
VGSH,2014-10-01,0.024,USD
VGSH,2014-11-03,0.024,USD
VGSH,2014-12-01,0.025,USD
VGSH,2014-12-23,0.065,USD
VGSH,2015-02-02,0.025,USD
VGSH,2015-03-02,0.03,USD
VGSH,2015-04-01,0.03,USD
VGSH,2015-05-01,0.031,USD
VGSH,2015-06-01,0.033,USD
VGSH,2015-07-01,0.033,USD
VGSH,2015-08-03,0.033,USD
VGSH,2015-09-01,0.027,USD
VGSH,2015-10-01,0.04,USD
VGSH,2015-12-01,0.033,USD
VGSH,2015-12-23,0.08,USD
VGSH,2016-02-01,0.026,USD
VGSH,2016-03-01,0.038,USD
VGSH,2016-04-01,0.038,USD
VGSH,2016-05-02,0.04,USD
VGSH,2016-06-01,0.041,USD
VGSH,2016-07-01,0.046,USD
VGSH,2016-08-01,0.042,USD
VGSH,2016-09-01,0.045,USD
VGSH,2016-10-03,0.043,USD
VGSH,2016-11-01,0.04,USD
VGSH,2016-12-01,0.045,USD
VGSH,2016-12-22,0.066,USD
VGSH,2017-02-01,0.032,USD
VGSH,2017-03-01,0.049,USD
VGSH,2017-04-03,0.048,USD
VGSH,2017-05-01,0.052,USD
VGSH,2017-06-01,0.054,USD
VGSH,2017-07-03,0.055,USD
VGSH,2017-08-01,0.054,USD
VGSH,2017-09-01,0.055,USD
VGSH,2017-10-02,0.063,USD
VGSH,2017-11-01,0.06,USD
VGSH,2017-12-01,0.064,USD
VGSH,2017-12-26,0.076,USD
VGSH,2018-02-01,0.063,USD
VGSH,2018-03-01,0.066,USD
VGSH,2018-04-02,0.078,USD
VGSH,2018-05-01,0.08,USD
VGSH,2018-06-01,0.086,USD
VGSH,2018-07-02,0.089,USD
VGSH,2018-08-01,0.094,USD
VGSH,2018-09-04,0.1,USD
VGSH,2018-10-01,0.102,USD
VGSH,2018-11-01,0.106,USD
