etf_id,date,dividend_per_unit,currency
DIA,1998-04-17,0.34,USD
DIA,1998-05-15,0.09,USD
DIA,1998-06-19,0.19,USD
DIA,1998-08-21,0.197,USD
DIA,1998-09-18,0.109,USD
DIA,1998-11-20,0.15,USD
DIA,1998-12-18,0.15,USD
DIA,1999-01-15,0.15,USD
DIA,1999-02-19,0.15,USD
DIA,1999-03-19,0.15,USD
DIA,1999-04-16,0.018,USD
DIA,1999-05-21,0.229,USD
DIA,1999-06-18,0.117,USD
DIA,1999-07-16,0.033,USD
DIA,1999-08-20,0.229,USD
DIA,1999-09-17,0.131,USD
DIA,1999-10-15,0.034,USD
DIA,1999-11-19,0.19,USD
DIA,1999-12-17,0.108,USD
DIA,2000-01-21,0.075,USD
DIA,2000-02-18,0.129,USD
DIA,2000-03-17,0.158,USD
DIA,2000-04-20,0.045,USD
DIA,2000-05-19,0.169,USD
DIA,2000-06-16,0.058,USD
DIA,2000-07-21,0.154,USD
DIA,2000-08-18,0.122,USD
DIA,2000-09-14,0.143,USD
DIA,2000-10-20,0.133,USD
DIA,2000-11-17,0.136,USD
DIA,2000-12-15,0.119,USD
DIA,2001-01-19,0.119,USD
DIA,2001-02-16,0.165,USD
DIA,2001-03-16,0.151,USD
DIA,2001-04-20,0.085,USD
DIA,2001-05-18,0.179,USD
DIA,2001-06-15,0.11,USD
DIA,2001-07-20,0.114,USD
DIA,2001-08-17,0.118,USD
DIA,2001-09-21,0.19,USD
DIA,2001-10-19,0.099,USD
DIA,2001-11-16,0.137,USD
DIA,2001-12-21,0.213,USD
DIA,2002-01-18,0.089,USD
DIA,2002-02-15,0.135,USD
DIA,2002-03-15,0.159,USD
DIA,2002-04-19,0.088,USD
DIA,2002-05-17,0.137,USD
DIA,2002-06-21,0.172,USD
DIA,2002-07-19,0.143,USD
DIA,2002-08-16,0.11,USD
DIA,2002-09-20,0.187,USD
DIA,2002-10-18,0.105,USD
DIA,2002-11-15,0.206,USD
DIA,2002-12-20,0.21,USD
DIA,2003-01-17,0.059,USD
DIA,2003-02-21,0.249,USD
DIA,2003-03-21,0.104,USD
DIA,2003-04-17,0.108,USD
DIA,2003-05-16,0.133,USD
DIA,2003-06-20,0.243,USD
DIA,2003-07-18,0.128,USD
DIA,2003-08-15,0.124,USD
DIA,2003-09-19,0.196,USD
DIA,2003-10-17,0.124,USD
DIA,2003-11-21,0.31,USD
DIA,2003-12-19,0.147,USD
DIA,2004-01-16,0.069,USD
DIA,2004-02-20,0.268,USD
DIA,2004-03-19,0.118,USD
DIA,2004-04-16,0.059,USD
DIA,2004-05-21,0.298,USD
DIA,2004-06-18,0.095,USD
DIA,2004-07-16,0.085,USD
DIA,2004-08-20,0.295,USD
DIA,2004-09-17,0.11,USD
DIA,2004-10-18,0.086,USD
DIA,2004-11-15,0.221,USD
DIA,2004-11-19,0.336,USD
DIA,2004-12-17,0.165,USD
DIA,2005-01-21,0.098,USD
DIA,2005-02-18,0.238,USD
DIA,2005-03-18,0.168,USD
DIA,2005-04-15,0.074,USD
DIA,2005-05-20,0.335,USD
DIA,2005-06-17,0.114,USD
DIA,2005-07-15,0.094,USD
DIA,2005-08-19,0.309,USD
DIA,2005-09-16,0.155,USD
DIA,2005-10-21,0.138,USD
DIA,2005-11-18,0.278,USD
DIA,2005-12-16,0.244,USD
DIA,2006-01-20,0.12,USD
DIA,2006-02-17,0.204,USD
DIA,2006-03-17,0.249,USD
DIA,2006-04-21,0.121,USD
DIA,2006-05-19,0.279,USD
DIA,2006-06-16,0.164,USD
DIA,2006-07-21,0.149,USD
DIA,2006-08-18,0.246,USD
DIA,2006-09-15,0.207,USD
DIA,2006-10-20,0.147,USD
DIA,2006-11-17,0.319,USD
DIA,2006-12-15,0.33,USD
DIA,2007-01-19,0.08,USD
DIA,2007-02-16,0.23,USD
DIA,2007-03-16,0.277,USD
DIA,2007-04-20,0.106,USD
DIA,2007-05-18,0.354,USD
DIA,2007-06-15,0.169,USD
DIA,2007-07-20,0.164,USD
DIA,2007-08-17,0.285,USD
DIA,2007-09-21,0.237,USD
DIA,2007-10-19,0.153,USD
DIA,2007-11-16,0.378,USD
DIA,2007-12-21,0.321,USD
DIA,2008-01-18,0.14,USD
DIA,2008-02-15,0.235,USD
DIA,2008-03-20,0.296,USD
DIA,2008-04-18,0.156,USD
DIA,2008-05-16,0.328,USD
DIA,2008-06-20,0.269,USD
DIA,2008-07-18,0.165,USD
DIA,2008-08-15,0.247,USD
DIA,2008-09-19,0.334,USD
DIA,2008-10-17,0.156,USD
DIA,2008-11-21,0.343,USD
DIA,2008-12-19,0.266,USD
DIA,2009-01-16,0.141,USD
DIA,2009-02-20,0.365,USD
DIA,2009-03-20,0.177,USD
DIA,2009-04-17,0.134,USD
DIA,2009-05-15,0.246,USD
DIA,2009-06-19,0.283,USD
DIA,2009-07-17,0.126,USD
DIA,2009-08-21,0.329,USD
DIA,2009-09-18,0.175,USD
DIA,2009-10-16,0.094,USD
DIA,2009-11-20,0.338,USD
DIA,2009-12-18,0.4,USD
DIA,2010-02-19,0.265,USD
DIA,2010-03-19,0.207,USD
DIA,2010-04-16,0.091,USD
DIA,2010-05-21,0.381,USD
DIA,2010-06-18,0.19,USD
DIA,2010-07-16,0.093,USD
DIA,2010-08-20,0.384,USD
DIA,2010-09-17,0.191,USD
DIA,2010-10-15,0.093,USD
DIA,2010-11-19,0.361,USD
DIA,2010-12-17,0.263,USD
DIA,2010-12-29,0.248,USD
DIA,2011-01-21,0.144,USD
DIA,2011-02-18,0.3,USD
DIA,2011-03-18,0.226,USD
DIA,2011-04-15,0.112,USD
DIA,2011-05-20,0.415,USD
DIA,2011-06-17,0.208,USD
DIA,2011-07-15,0.112,USD
DIA,2011-08-19,0.419,USD
DIA,2011-09-16,0.21,USD
DIA,2011-10-21,0.185,USD
DIA,2011-11-18,0.285,USD
DIA,2011-12-16,0.356,USD
DIA,2012-01-20,0.167,USD
DIA,2012-02-17,0.332,USD
DIA,2012-03-16,0.255,USD
DIA,2012-04-20,0.149,USD
DIA,2012-05-18,0.426,USD
DIA,2012-06-15,0.22,USD
DIA,2012-07-20,0.21,USD
DIA,2012-08-17,0.349,USD
DIA,2012-09-21,0.281,USD
DIA,2012-10-19,0.187,USD
DIA,2012-11-16,0.323,USD
DIA,2012-12-21,0.413,USD
DIA,2013-01-18,0.145,USD
DIA,2013-02-15,0.357,USD
DIA,2013-03-15,0.302,USD
DIA,2013-04-19,0.141,USD
DIA,2013-05-17,0.429,USD
DIA,2013-06-21,0.304,USD
DIA,2013-07-19,0.206,USD
DIA,2013-08-16,0.383,USD
DIA,2013-09-20,0.304,USD
DIA,2013-10-18,0.17,USD
DIA,2013-11-15,0.298,USD
DIA,2013-12-20,0.395,USD
DIA,2014-01-17,0.133,USD
DIA,2014-02-21,0.435,USD
DIA,2014-03-21,0.282,USD
DIA,2014-04-17,0.132,USD
DIA,2014-05-16,0.421,USD
DIA,2014-06-20,0.326,USD
DIA,2014-07-18,0.182,USD
DIA,2014-08-15,0.296,USD
DIA,2014-09-19,0.413,USD
DIA,2014-11-21,0.448,USD
