Stock_ID,Ex-Dividend Date,Dividend Per Unit
VXUS,2011-12-21 00:00:00-05:00,1.291
VXUS,2012-09-24 00:00:00-04:00,0.757
VXUS,2012-12-20 00:00:00-05:00,0.636
VXUS,2013-03-22 00:00:00-04:00,0.125
VXUS,2013-06-24 00:00:00-04:00,0.599
VXUS,2013-09-23 00:00:00-04:00,0.23
VXUS,2013-12-20 00:00:00-05:00,0.458
VXUS,2014-03-25 00:00:00-04:00,0.367
VXUS,2014-06-24 00:00:00-04:00,0.604
VXUS,2014-09-24 00:00:00-04:00,0.274
VXUS,2014-12-22 00:00:00-05:00,0.4
VXUS,2015-03-25 00:00:00-04:00,0.158
VXUS,2015-06-26 00:00:00-04:00,0.547
VXUS,2015-09-25 00:00:00-04:00,0.224
VXUS,2015-12-21 00:00:00-05:00,0.347
VXUS,2016-03-15 00:00:00-04:00,0.143
VXUS,2016-06-14 00:00:00-04:00,0.537
VXUS,2016-09-13 00:00:00-04:00,0.274
VXUS,2016-12-20 00:00:00-05:00,0.39
VXUS,2017-03-24 00:00:00-04:00,0.16
VXUS,2017-06-21 00:00:00-04:00,0.556
VXUS,2017-09-20 00:00:00-04:00,0.298
VXUS,2017-12-21 00:00:00-05:00,0.539
VXUS,2018-03-26 00:00:00-04:00,0.142
VXUS,2018-06-22 00:00:00-04:00,0.593
VXUS,2018-09-26 00:00:00-04:00,0.268
VXUS,2018-12-24 00:00:00-05:00,0.496
VXUS,2019-03-25 00:00:00-04:00,0.166
VXUS,2019-06-21 00:00:00-04:00,0.611
VXUS,2019-09-24 00:00:00-04:00,0.3
VXUS,2019-12-23 00:00:00-05:00,0.628
VXUS,2020-03-23 00:00:00-04:00,0.106
VXUS,2020-06-22 00:00:00-04:00,0.252
VXUS,2020-09-21 00:00:00-04:00,0.339
VXUS,2020-12-21 00:00:00-05:00,0.59
VXUS,2021-03-22 00:00:00-04:00,0.155
VXUS,2021-06-21 00:00:00-04:00,0.515
VXUS,2021-09-20 00:00:00-04:00,0.357
VXUS,2021-12-20 00:00:00-05:00,0.941
VXUS,2022-03-21 00:00:00-04:00,0.1
VXUS,2022-06-21 00:00:00-04:00,0.589
VXUS,2022-09-19 00:00:00-04:00,0.28
VXUS,2022-12-19 00:00:00-05:00,0.629
VXUS,2023-03-20 00:00:00-04:00,0.121
VXUS,2023-06-20 00:00:00-04:00,0.618
VXUS,2023-09-18 00:00:00-04:00,0.295
VXUS,2023-12-18 00:00:00-05:00,0.847
VXUS,2024-03-15 00:00:00-04:00,0.224
VXUS,2024-06-21 00:00:00-04:00,0.484
VXUS,2024-09-20 00:00:00-04:00,0.272
VXUS,2024-12-20 00:00:00-05:00,1.005
VXUS,2025-03-21 00:00:00-04:00,0.191
VXUS,2025-06-20 00:00:00-04:00,0.485
