etf_id,date,dividend_per_unit,currency
MBB,2022-08-01,0.184,USD
MBB,2022-09-01,0.197,USD
MBB,2022-10-03,0.198,USD
MBB,2022-11-01,0.196,USD
MBB,2022-12-01,0.227,USD
MBB,2022-12-15,0.241,USD
MBB,2023-02-01,0.243,USD
MBB,2023-03-01,0.25,USD
MBB,2023-04-03,0.251,USD
MBB,2023-05-01,0.26,USD
MBB,2023-06-01,0.269,USD
MBB,2023-07-03,0.264,USD
MBB,2023-08-01,0.276,USD
MBB,2023-09-01,0.264,USD
MBB,2023-10-02,0.29,USD
MBB,2023-11-01,0.274,USD
MBB,2023-12-01,0.28,USD
MBB,2023-12-14,0.276,USD
MBB,2024-02-01,0.297,USD
MBB,2024-03-01,0.292,USD
MBB,2024-04-01,0.283,USD
MBB,2024-05-01,0.282,USD
MBB,2024-06-03,0.3,USD
MBB,2024-07-01,0.305,USD
MBB,2024-08-01,0.309,USD
MBB,2024-09-03,0.318,USD
MBB,2024-10-01,0.311,USD
MBB,2024-11-01,0.31,USD
MBB,2024-12-02,0.307,USD
MBB,2024-12-18,0.294,USD
MBB,2025-02-03,0.341,USD
MBB,2025-03-03,0.32,USD
MBB,2025-04-01,0.331,USD
MBB,2025-05-01,0.325,USD
MBB,2025-06-02,0.325,USD
MBB,2025-07-01,0.332,USD
