Stock_ID,Ex-Dividend Date,Dividend Per Unit
VTV,2004-03-29 00:00:00-05:00,0.27
VTV,2004-06-28 00:00:00-04:00,0.264
VTV,2004-09-27 00:00:00-04:00,0.295
VTV,2004-12-27 00:00:00-05:00,0.392
VTV,2005-03-24 00:00:00-05:00,0.296
VTV,2005-06-27 00:00:00-04:00,0.321
VTV,2005-09-26 00:00:00-04:00,0.396
VTV,2005-12-27 00:00:00-05:00,0.468
VTV,2006-03-20 00:00:00-05:00,0.372
VTV,2006-06-26 00:00:00-04:00,0.324
VTV,2006-09-25 00:00:00-04:00,0.375
VTV,2006-12-22 00:00:00-05:00,0.51
VTV,2007-03-26 00:00:00-04:00,0.427
VTV,2007-06-25 00:00:00-04:00,0.378
VTV,2007-09-24 00:00:00-04:00,0.46
VTV,2007-12-20 00:00:00-05:00,0.555
VTV,2008-03-25 00:00:00-04:00,0.439
VTV,2008-06-24 00:00:00-04:00,0.416
VTV,2008-09-24 00:00:00-04:00,0.457
VTV,2008-12-22 00:00:00-05:00,0.431
VTV,2009-03-25 00:00:00-04:00,0.377
VTV,2009-06-24 00:00:00-04:00,0.269
VTV,2009-09-24 00:00:00-04:00,0.3
VTV,2009-12-22 00:00:00-05:00,0.411
VTV,2010-03-25 00:00:00-04:00,0.27
VTV,2010-06-24 00:00:00-04:00,0.307
VTV,2010-09-24 00:00:00-04:00,0.327
VTV,2010-12-27 00:00:00-05:00,0.353
VTV,2011-03-25 00:00:00-04:00,0.317
VTV,2011-06-24 00:00:00-04:00,0.32
VTV,2011-09-23 00:00:00-04:00,0.358
VTV,2011-12-23 00:00:00-05:00,0.408
VTV,2012-03-26 00:00:00-04:00,0.342
VTV,2012-06-25 00:00:00-04:00,0.388
VTV,2012-09-24 00:00:00-04:00,0.388
VTV,2012-12-24 00:00:00-05:00,0.49
VTV,2013-03-22 00:00:00-04:00,0.388
VTV,2013-06-24 00:00:00-04:00,0.391
VTV,2013-09-23 00:00:00-04:00,0.417
VTV,2013-12-24 00:00:00-05:00,0.492
VTV,2014-03-25 00:00:00-04:00,0.43
VTV,2014-06-24 00:00:00-04:00,0.454
VTV,2014-09-24 00:00:00-04:00,0.476
VTV,2014-12-22 00:00:00-05:00,0.513
VTV,2015-03-25 00:00:00-04:00,0.5
VTV,2015-06-22 00:00:00-04:00,0.51
VTV,2015-09-21 00:00:00-04:00,0.525
VTV,2015-12-21 00:00:00-05:00,0.588
VTV,2016-03-21 00:00:00-04:00,0.536
VTV,2016-06-14 00:00:00-04:00,0.484
VTV,2016-09-13 00:00:00-04:00,0.558
VTV,2016-12-22 00:00:00-05:00,0.695
VTV,2017-03-24 00:00:00-04:00,0.558
VTV,2017-06-23 00:00:00-04:00,0.557
VTV,2017-09-22 00:00:00-04:00,0.675
VTV,2017-12-21 00:00:00-05:00,0.647
VTV,2018-03-22 00:00:00-04:00,0.603
VTV,2018-06-22 00:00:00-04:00,0.628
VTV,2018-09-28 00:00:00-04:00,0.731
VTV,2018-12-24 00:00:00-05:00,0.708
VTV,2019-03-28 00:00:00-04:00,0.735
VTV,2019-06-27 00:00:00-04:00,0.699
VTV,2019-09-16 00:00:00-04:00,0.658
VTV,2019-12-24 00:00:00-05:00,0.909
VTV,2020-03-26 00:00:00-04:00,0.761
VTV,2020-06-25 00:00:00-04:00,0.774
VTV,2020-09-25 00:00:00-04:00,0.716
VTV,2020-12-24 00:00:00-05:00,0.789
VTV,2021-03-25 00:00:00-04:00,0.706
VTV,2021-06-24 00:00:00-04:00,0.742
VTV,2021-09-24 00:00:00-04:00,0.806
VTV,2021-12-27 00:00:00-05:00,0.903
VTV,2022-03-23 00:00:00-04:00,0.792
VTV,2022-06-23 00:00:00-04:00,0.835
VTV,2022-09-23 00:00:00-04:00,0.864
VTV,2022-12-22 00:00:00-05:00,1.041
VTV,2023-03-23 00:00:00-04:00,0.822
VTV,2023-06-23 00:00:00-04:00,0.921
VTV,2023-09-21 00:00:00-04:00,0.897
VTV,2023-12-21 00:00:00-05:00,1.031
VTV,2024-03-21 00:00:00-04:00,1.006
VTV,2024-06-27 00:00:00-04:00,1.015
VTV,2024-09-26 00:00:00-04:00,0.914
VTV,2024-12-23 00:00:00-05:00,0.98
VTV,2025-03-27 00:00:00-04:00,1.013
VTV,2025-06-30 00:00:00-04:00,0.964
