etf_id,date,dividend_per_unit,currency
VYM,2006-12-22,0.175,USD
VYM,2007-03-26,0.268,USD
VYM,2007-06-25,0.296,USD
VYM,2007-09-24,0.346,USD
VYM,2007-12-14,0.447,USD
VYM,2008-03-25,0.371,USD
VYM,2008-06-24,0.371,USD
VYM,2008-09-24,0.371,USD
VYM,2008-12-22,0.33,USD
VYM,2009-03-25,0.31,USD
VYM,2009-06-24,0.28,USD
VYM,2009-09-24,0.257,USD
VYM,2009-12-22,0.321,USD
VYM,2010-03-25,0.229,USD
VYM,2010-06-24,0.273,USD
VYM,2010-09-24,0.276,USD
VYM,2010-12-22,0.313,USD
VYM,2011-03-25,0.31,USD
VYM,2011-06-24,0.335,USD
VYM,2011-09-23,0.307,USD
VYM,2011-12-21,0.375,USD
VYM,2012-03-26,0.328,USD
VYM,2012-06-25,0.37,USD
VYM,2012-09-24,0.403,USD
VYM,2012-12-20,0.492,USD
VYM,2013-03-22,0.361,USD
VYM,2013-06-24,0.419,USD
VYM,2013-09-23,0.437,USD
VYM,2013-12-20,0.532,USD
VYM,2014-03-24,0.401,USD
VYM,2014-06-23,0.476,USD
VYM,2014-09-22,0.469,USD
VYM,2014-12-18,0.562,USD
VYM,2015-03-23,0.462,USD
VYM,2015-06-26,0.56,USD
VYM,2015-09-23,0.528,USD
VYM,2015-12-21,0.599,USD
VYM,2016-03-15,0.478,USD
VYM,2016-06-21,0.578,USD
VYM,2016-09-13,0.483,USD
VYM,2016-12-22,0.667,USD
VYM,2017-03-22,0.56,USD
VYM,2017-06-23,0.596,USD
VYM,2017-09-20,0.602,USD
VYM,2017-12-21,0.643,USD
VYM,2018-03-26,0.608,USD
VYM,2018-06-22,0.63,USD
VYM,2018-09-26,0.672,USD
VYM,2018-12-24,0.739,USD
VYM,2019-03-25,0.652,USD
VYM,2019-06-17,0.625,USD
VYM,2019-09-24,0.786,USD
VYM,2019-12-23,0.779,USD
VYM,2020-03-10,0.554,USD
VYM,2020-06-22,0.837,USD
VYM,2020-09-21,0.705,USD
VYM,2020-12-21,0.81,USD
VYM,2021-03-22,0.656,USD
VYM,2021-06-21,0.752,USD
VYM,2021-09-20,0.749,USD
VYM,2021-12-20,0.939,USD
VYM,2022-03-21,0.662,USD
VYM,2022-06-21,0.848,USD
VYM,2022-09-19,0.767,USD
VYM,2022-12-19,0.975,USD
VYM,2023-03-20,0.717,USD
VYM,2023-06-20,0.877,USD
VYM,2023-09-18,0.785,USD
VYM,2023-12-18,1.1,USD
VYM,2024-03-15,0.656,USD
VYM,2024-06-21,1.024,USD
VYM,2024-09-20,0.851,USD
VYM,2024-12-20,0.964,USD
VYM,2025-03-21,0.85,USD
VYM,2025-06-20,0.862,USD
