etf_id,date,dividend_per_unit,currency
XLY,1999-03-19,0.032,USD
XLY,1999-06-18,0.038,USD
XLY,1999-09-17,0.037,USD
XLY,1999-12-17,0.038,USD
XLY,2000-03-17,0.055,USD
XLY,2000-06-16,0.05,USD
XLY,2000-09-15,0.066,USD
XLY,2000-12-15,0.061,USD
XLY,2001-03-16,0.053,USD
XLY,2001-06-15,0.059,USD
XLY,2001-09-21,0.063,USD
XLY,2001-12-21,0.044,USD
XLY,2002-03-15,0.038,USD
XLY,2002-06-21,0.051,USD
XLY,2002-09-20,0.03,USD
XLY,2002-12-20,0.053,USD
XLY,2003-03-21,0.034,USD
XLY,2003-06-20,0.038,USD
XLY,2003-09-19,0.038,USD
XLY,2003-12-19,0.084,USD
XLY,2004-03-19,0.042,USD
XLY,2004-06-18,0.042,USD
XLY,2004-09-17,0.046,USD
XLY,2004-12-17,0.108,USD
XLY,2005-03-18,0.048,USD
XLY,2005-06-17,0.049,USD
XLY,2005-09-16,0.059,USD
XLY,2005-12-16,0.171,USD
XLY,2006-03-17,0.007,USD
XLY,2006-06-16,0.071,USD
XLY,2006-09-15,0.066,USD
XLY,2006-12-15,0.138,USD
XLY,2007-03-16,0.068,USD
XLY,2007-06-15,0.07,USD
XLY,2007-09-21,0.073,USD
XLY,2007-12-21,0.235,USD
XLY,2008-03-20,0.04,USD
XLY,2008-06-20,0.112,USD
XLY,2008-09-19,0.105,USD
XLY,2008-12-19,0.162,USD
XLY,2009-03-20,0.102,USD
XLY,2009-06-19,0.098,USD
XLY,2009-09-18,0.09,USD
XLY,2009-12-18,0.161,USD
XLY,2010-03-19,0.062,USD
XLY,2010-06-18,0.105,USD
XLY,2010-09-17,0.105,USD
XLY,2010-12-17,0.22,USD
XLY,2011-03-18,0.126,USD
XLY,2011-06-17,0.133,USD
XLY,2011-09-16,0.128,USD
XLY,2011-12-16,0.22,USD
XLY,2012-03-16,0.137,USD
XLY,2012-06-15,0.152,USD
XLY,2012-09-21,0.166,USD
XLY,2012-12-21,0.306,USD
XLY,2013-03-15,0.158,USD
XLY,2013-06-21,0.176,USD
XLY,2013-09-20,0.18,USD
XLY,2013-12-20,0.262,USD
XLY,2014-03-21,0.208,USD
XLY,2014-06-20,0.212,USD
XLY,2014-09-19,0.229,USD
XLY,2014-12-19,0.293,USD
XLY,2015-03-20,0.255,USD
XLY,2015-06-19,0.247,USD
XLY,2015-09-18,0.289,USD
XLY,2015-12-18,0.325,USD
XLY,2016-03-18,0.321,USD
XLY,2016-06-17,0.277,USD
XLY,2016-09-16,0.3,USD
XLY,2016-12-16,0.492,USD
XLY,2017-03-17,0.261,USD
XLY,2017-06-16,0.275,USD
XLY,2017-09-15,0.318,USD
XLY,2017-12-15,0.332,USD
XLY,2018-03-16,0.31,USD
XLY,2018-06-15,0.294,USD
XLY,2018-09-21,0.351,USD
XLY,2018-12-21,0.376,USD
XLY,2019-03-15,0.375,USD
XLY,2019-06-21,0.414,USD
XLY,2019-09-20,0.404,USD
XLY,2019-12-20,0.41,USD
XLY,2020-03-23,0.424,USD
XLY,2020-06-22,0.296,USD
XLY,2020-09-21,0.306,USD
XLY,2020-12-21,0.296,USD
XLY,2021-03-22,0.264,USD
XLY,2021-06-21,0.255,USD
XLY,2021-09-20,0.275,USD
XLY,2021-12-20,0.292,USD
XLY,2022-03-21,0.279,USD
XLY,2022-06-21,0.314,USD
XLY,2022-09-19,0.33,USD
XLY,2022-12-19,0.366,USD
XLY,2023-03-20,0.43,USD
XLY,2023-06-20,0.334,USD
XLY,2023-09-18,0.305,USD
XLY,2023-12-18,0.32,USD
XLY,2024-03-18,0.387,USD
XLY,2024-06-24,0.392,USD
XLY,2024-09-23,0.405,USD
XLY,2024-12-23,0.433,USD
XLY,2025-03-24,0.542,USD
XLY,2025-06-23,0.447,USD
