Stock_ID,Ex-Dividend Date,Dividend Per Unit
JPST,2017-06-23 00:00:00-04:00,0.072
JPST,2017-07-24 00:00:00-04:00,0.07
JPST,2017-08-24 00:00:00-04:00,0.067
JPST,2017-09-26 00:00:00-04:00,0.066
JPST,2017-10-25 00:00:00-04:00,0.071
JPST,2017-11-24 00:00:00-05:00,0.065
JPST,2017-12-26 00:00:00-05:00,0.07
JPST,2018-01-25 00:00:00-05:00,0.069
JPST,2018-02-22 00:00:00-05:00,0.063
JPST,2018-03-26 00:00:00-04:00,0.069
JPST,2018-04-30 00:00:00-04:00,0.07
JPST,2018-05-31 00:00:00-04:00,0.09
JPST,2018-06-29 00:00:00-04:00,0.086
JPST,2018-07-31 00:00:00-04:00,0.095
JPST,2018-08-31 00:00:00-04:00,0.091
JPST,2018-09-28 00:00:00-04:00,0.107
JPST,2018-10-31 00:00:00-04:00,0.086
JPST,2018-11-30 00:00:00-05:00,0.098
JPST,2018-12-28 00:00:00-05:00,0.112
JPST,2019-01-31 00:00:00-05:00,0.119
JPST,2019-02-28 00:00:00-05:00,0.115
JPST,2019-03-29 00:00:00-04:00,0.115
JPST,2019-04-30 00:00:00-04:00,0.125
JPST,2019-05-31 00:00:00-04:00,0.118
JPST,2019-06-28 00:00:00-04:00,0.12
JPST,2019-07-31 00:00:00-04:00,0.115
JPST,2019-08-30 00:00:00-04:00,0.108
JPST,2019-09-30 00:00:00-04:00,0.107
JPST,2019-10-31 00:00:00-04:00,0.098
JPST,2019-11-29 00:00:00-05:00,0.104
JPST,2019-12-30 00:00:00-05:00,0.11
JPST,2020-01-31 00:00:00-05:00,0.085
JPST,2020-02-28 00:00:00-05:00,0.084
JPST,2020-04-01 00:00:00-04:00,0.091
JPST,2020-05-01 00:00:00-04:00,0.076
JPST,2020-06-01 00:00:00-04:00,0.066
JPST,2020-07-01 00:00:00-04:00,0.06
JPST,2020-08-03 00:00:00-04:00,0.053
JPST,2020-09-01 00:00:00-04:00,0.047
JPST,2020-10-01 00:00:00-04:00,0.046
JPST,2020-11-02 00:00:00-05:00,0.039
JPST,2020-12-01 00:00:00-05:00,0.038
JPST,2020-12-15 00:00:00-05:00,0.004
JPST,2020-12-30 00:00:00-05:00,0.039
JPST,2021-02-01 00:00:00-05:00,0.031
JPST,2021-03-01 00:00:00-05:00,0.032
JPST,2021-04-01 00:00:00-04:00,0.03
JPST,2021-05-03 00:00:00-04:00,0.032
JPST,2021-06-01 00:00:00-04:00,0.029
JPST,2021-07-01 00:00:00-04:00,0.028
JPST,2021-08-02 00:00:00-04:00,0.027
JPST,2021-09-01 00:00:00-04:00,0.026
JPST,2021-10-01 00:00:00-04:00,0.027
JPST,2021-11-01 00:00:00-04:00,0.023
JPST,2021-12-01 00:00:00-05:00,0.025
JPST,2021-12-15 00:00:00-05:00,0.036
JPST,2021-12-30 00:00:00-05:00,0.023
JPST,2022-02-01 00:00:00-05:00,0.022
JPST,2022-03-01 00:00:00-05:00,0.024
JPST,2022-04-01 00:00:00-04:00,0.023
JPST,2022-05-02 00:00:00-04:00,0.036
JPST,2022-06-01 00:00:00-04:00,0.046
JPST,2022-07-01 00:00:00-04:00,0.049
JPST,2022-08-01 00:00:00-04:00,0.06
JPST,2022-09-01 00:00:00-04:00,0.082
JPST,2022-10-03 00:00:00-04:00,0.092
JPST,2022-11-01 00:00:00-04:00,0.116
JPST,2022-12-01 00:00:00-05:00,0.131
JPST,2022-12-15 00:00:00-05:00,0.094
JPST,2022-12-29 00:00:00-05:00,0.141
JPST,2023-02-01 00:00:00-05:00,0.171
JPST,2023-03-01 00:00:00-05:00,0.154
JPST,2023-04-03 00:00:00-04:00,0.179
JPST,2023-05-01 00:00:00-04:00,0.187
JPST,2023-06-01 00:00:00-04:00,0.202
JPST,2023-07-03 00:00:00-04:00,0.2
JPST,2023-08-01 00:00:00-04:00,0.206
JPST,2023-09-01 00:00:00-04:00,0.218
JPST,2023-10-02 00:00:00-04:00,0.212
JPST,2023-11-01 00:00:00-04:00,0.222
JPST,2023-12-01 00:00:00-05:00,0.222
JPST,2023-12-28 00:00:00-05:00,0.237
JPST,2024-02-01 00:00:00-05:00,0.219
JPST,2024-03-01 00:00:00-05:00,0.214
JPST,2024-04-01 00:00:00-04:00,0.221
JPST,2024-05-01 00:00:00-04:00,0.227
JPST,2024-06-03 00:00:00-04:00,0.223
JPST,2024-07-01 00:00:00-04:00,0.215
JPST,2024-08-01 00:00:00-04:00,0.232
JPST,2024-09-03 00:00:00-04:00,0.224
JPST,2024-10-01 00:00:00-04:00,0.216
JPST,2024-11-01 00:00:00-04:00,0.206
JPST,2024-12-02 00:00:00-05:00,0.197
JPST,2024-12-31 00:00:00-05:00,0.207
JPST,2025-02-03 00:00:00-05:00,0.191
JPST,2025-03-03 00:00:00-05:00,0.183
JPST,2025-04-01 00:00:00-04:00,0.192
JPST,2025-05-01 00:00:00-04:00,0.191
JPST,2025-06-02 00:00:00-04:00,0.192
JPST,2025-07-01 00:00:00-04:00,0.186
