etf_id,date,dividend_per_unit,currency
SCHB,2009-12-23,0.01,USD
SCHB,2010-03-22,0.018333,USD
SCHB,2010-06-21,0.015,USD
SCHB,2010-12-20,0.0205,USD
SCHB,2011-03-21,0.0225,USD
SCHB,2011-06-20,0.023667,USD
SCHB,2011-12-19,0.024333,USD
SCHB,2012-03-19,0.025,USD
SCHB,2013-03-18,0.027167,USD
SCHB,2013-06-24,0.0305,USD
SCHB,2014-03-24,0.034833,USD
SCHB,2015-06-22,0.046,USD
SCHB,2015-09-21,0.039333,USD
SCHB,2017-03-20,0.039167,USD
SCHB,2017-06-19,0.044167,USD
SCHB,2017-09-18,0.042667,USD
SCHB,2019-06-26,0.050667,USD
SCHB,2019-12-12,0.077,USD
SCHB,2020-06-24,0.049333,USD
SCHB,2021-03-24,0.046833,USD
SCHB,2021-12-08,0.0695,USD
SCHB,2021-12-30,0.003167,USD
SCHB,2022-03-23,0.048333,USD
SCHB,2022-06-22,0.059667,USD
SCHB,2022-12-07,0.070667,USD
SCHB,2023-09-20,0.063333,USD
SCHB,2023-12-06,0.074667,USD
SCHB,2024-12-11,0.083,USD
SCHB,2025-03-26,0.065,USD
SCHB,2025-06-25,0.07,USD
