etf_id,date,dividend_per_unit,currency
IEMG,2012-12-18,0.112,USD
IEMG,2012-12-27,0.008,USD
IEMG,2013-06-27,0.416,USD
IEMG,2013-12-18,0.461,USD
IEMG,2014-06-25,0.444,USD
IEMG,2014-12-17,0.639,USD
IEMG,2015-06-25,0.448,USD
IEMG,2015-12-21,0.546,USD
IEMG,2016-06-22,0.381,USD
IEMG,2016-12-21,0.586,USD
IEMG,2017-06-20,0.361,USD
IEMG,2017-12-19,0.973,USD
IEMG,2018-06-19,0.442,USD
IEMG,2018-12-18,0.859,USD
IEMG,2019-06-17,0.491,USD
IEMG,2019-12-16,1.201,USD
IEMG,2020-06-15,0.436,USD
IEMG,2020-12-14,0.723,USD
IEMG,2021-06-10,0.471,USD
IEMG,2021-12-13,1.361,USD
IEMG,2022-06-09,0.604,USD
IEMG,2022-12-13,0.659,USD
IEMG,2023-06-07,0.483,USD
IEMG,2023-12-20,0.977,USD
IEMG,2024-06-11,0.509,USD
IEMG,2024-12-17,1.163,USD
IEMG,2025-06-16,0.71,USD
