etf_id,date,dividend_per_unit,currency
VV,2004-03-29,0.14,USD
VV,2004-06-28,0.322,USD
VV,2004-09-27,0.165,USD
VV,2004-12-22,0.334,USD
VV,2005-03-24,0.185,USD
VV,2005-06-27,0.19,USD
VV,2005-09-26,0.228,USD
VV,2005-12-22,0.27,USD
VV,2006-03-20,0.24,USD
VV,2006-06-26,0.218,USD
VV,2006-09-25,0.241,USD
VV,2006-12-22,0.354,USD
VV,2007-03-26,0.243,USD
VV,2007-06-25,0.267,USD
VV,2007-09-24,0.293,USD
VV,2007-12-20,0.335,USD
VV,2008-03-25,0.267,USD
VV,2008-06-24,0.263,USD
VV,2008-09-24,0.284,USD
VV,2008-12-22,0.261,USD
VV,2009-03-25,0.26,USD
VV,2009-06-24,0.212,USD
VV,2009-09-24,0.228,USD
VV,2009-12-22,0.357,USD
VV,2010-03-25,0.216,USD
VV,2010-06-24,0.234,USD
VV,2010-09-24,0.266,USD
VV,2010-12-27,0.31,USD
VV,2011-03-25,0.24,USD
VV,2011-06-24,0.265,USD
VV,2011-09-23,0.271,USD
VV,2011-12-23,0.336,USD
VV,2012-03-26,0.279,USD
VV,2012-06-25,0.31,USD
VV,2012-09-24,0.329,USD
VV,2012-12-24,0.462,USD
VV,2013-03-22,0.32,USD
VV,2013-06-24,0.349,USD
VV,2013-09-23,0.377,USD
VV,2013-12-24,0.442,USD
VV,2014-03-25,0.375,USD
VV,2014-06-24,0.394,USD
VV,2014-09-24,0.419,USD
VV,2014-12-22,0.483,USD
VV,2015-03-25,0.43,USD
VV,2015-06-26,0.446,USD
VV,2015-09-25,0.448,USD
VV,2015-12-17,0.507,USD
VV,2016-03-15,0.455,USD
VV,2016-06-14,0.426,USD
VV,2016-09-20,0.55,USD
VV,2016-12-22,0.591,USD
VV,2017-03-24,0.498,USD
VV,2017-06-21,0.473,USD
VV,2017-09-20,0.585,USD
VV,2017-12-21,0.588,USD
VV,2018-03-22,0.519,USD
VV,2018-06-22,0.565,USD
VV,2018-09-28,0.654,USD
VV,2018-12-24,0.657,USD
VV,2019-03-28,0.758,USD
VV,2019-06-27,0.592,USD
VV,2019-09-16,0.557,USD
VV,2019-12-24,0.768,USD
VV,2020-03-26,0.639,USD
VV,2020-06-25,0.625,USD
VV,2020-09-25,0.616,USD
VV,2020-12-24,0.685,USD
VV,2021-03-25,0.605,USD
VV,2021-06-24,0.626,USD
VV,2021-09-24,0.636,USD
VV,2021-12-27,0.756,USD
VV,2022-03-23,0.653,USD
VV,2022-06-23,0.698,USD
VV,2022-09-23,0.718,USD
VV,2022-12-22,0.823,USD
VV,2023-03-23,0.709,USD
VV,2023-06-23,0.74,USD
VV,2023-09-21,0.724,USD
VV,2023-12-21,0.91,USD
VV,2024-03-22,0.822,USD
VV,2024-06-28,0.864,USD
VV,2024-09-27,0.799,USD
VV,2024-12-23,0.852,USD
VV,2025-03-27,0.889,USD
VV,2025-06-30,0.848,USD
