etf_id,date,dividend_per_unit,currency
VT,2008-12-24,0.203,USD
VT,2009-12-24,0.662,USD
VT,2010-12-22,0.918,USD
VT,2011-12-21,1.018,USD
VT,2012-09-24,0.584,USD
VT,2012-12-20,0.555,USD
VT,2013-03-22,0.164,USD
VT,2013-06-24,0.439,USD
VT,2013-09-23,0.245,USD
VT,2013-12-20,0.374,USD
VT,2014-03-25,0.334,USD
VT,2014-06-24,0.463,USD
VT,2014-09-24,0.289,USD
VT,2014-12-22,0.378,USD
VT,2015-03-25,0.314,USD
VT,2015-06-26,0.453,USD
VT,2015-09-25,0.279,USD
VT,2015-12-21,0.368,USD
VT,2016-03-15,0.222,USD
VT,2016-06-14,0.466,USD
VT,2016-09-13,0.311,USD
VT,2016-12-20,0.457,USD
VT,2017-03-29,0.253,USD
VT,2017-06-28,0.466,USD
VT,2017-09-27,0.354,USD
VT,2017-12-19,0.492,USD
VT,2018-03-26,0.257,USD
VT,2018-06-22,0.551,USD
VT,2018-09-26,0.362,USD
VT,2018-12-24,0.489,USD
VT,2019-03-25,0.281,USD
VT,2019-06-17,0.551,USD
VT,2019-09-24,0.435,USD
VT,2019-12-23,0.611,USD
VT,2020-03-23,0.221,USD
VT,2020-06-22,0.36,USD
VT,2020-09-21,0.403,USD
VT,2020-12-21,0.552,USD
VT,2021-03-22,0.253,USD
VT,2021-06-21,0.505,USD
VT,2021-09-20,0.412,USD
VT,2021-12-20,0.785,USD
VT,2022-03-21,0.257,USD
VT,2022-06-21,0.598,USD
VT,2022-09-19,0.403,USD
VT,2022-12-19,0.638,USD
VT,2023-03-20,0.285,USD
VT,2023-06-20,0.65,USD
VT,2023-09-18,0.406,USD
VT,2023-12-18,0.801,USD
VT,2024-03-15,0.421,USD
VT,2024-06-21,0.578,USD
VT,2024-09-20,0.417,USD
VT,2024-12-20,0.877,USD
VT,2025-03-21,0.385,USD
VT,2025-06-20,0.595,USD
