Stock_ID,Ex-Dividend Date,Dividend Per Unit
IUSB,2014-08-01 00:00:00-04:00,0.12
IUSB,2014-09-02 00:00:00-04:00,0.0735
IUSB,2014-10-01 00:00:00-04:00,0.076
IUSB,2014-11-03 00:00:00-05:00,0.079
IUSB,2014-12-01 00:00:00-05:00,0.259
IUSB,2014-12-24 00:00:00-05:00,0.09
IUSB,2015-02-02 00:00:00-05:00,0.0815
IUSB,2015-03-02 00:00:00-05:00,0.0745
IUSB,2015-04-01 00:00:00-04:00,0.1045
IUSB,2015-05-01 00:00:00-04:00,0.0865
IUSB,2015-06-01 00:00:00-04:00,0.0955
IUSB,2015-07-01 00:00:00-04:00,0.096
IUSB,2015-08-03 00:00:00-04:00,0.0905
IUSB,2015-09-01 00:00:00-04:00,0.083
IUSB,2015-10-01 00:00:00-04:00,0.069
IUSB,2015-11-02 00:00:00-05:00,0.068
IUSB,2015-12-01 00:00:00-05:00,0.0745
IUSB,2015-12-24 00:00:00-05:00,0.0455
IUSB,2016-02-01 00:00:00-05:00,0.1075
IUSB,2016-05-02 00:00:00-04:00,0.112
IUSB,2016-06-01 00:00:00-04:00,0.101
IUSB,2016-07-01 00:00:00-04:00,0.108
IUSB,2016-08-01 00:00:00-04:00,0.119
IUSB,2016-09-01 00:00:00-04:00,0.107
IUSB,2016-10-03 00:00:00-04:00,0.104
IUSB,2016-11-01 00:00:00-04:00,0.105
IUSB,2016-12-01 00:00:00-05:00,0.143
IUSB,2016-12-22 00:00:00-05:00,0.077
IUSB,2017-02-01 00:00:00-05:00,0.112
IUSB,2017-03-01 00:00:00-05:00,0.114
IUSB,2017-04-03 00:00:00-04:00,0.115
IUSB,2017-05-01 00:00:00-04:00,0.121
IUSB,2017-06-01 00:00:00-04:00,0.119
IUSB,2017-07-03 00:00:00-04:00,0.116
IUSB,2017-08-01 00:00:00-04:00,0.119
IUSB,2017-09-01 00:00:00-04:00,0.119
IUSB,2017-10-02 00:00:00-04:00,0.118
IUSB,2017-11-01 00:00:00-04:00,0.11
IUSB,2017-12-01 00:00:00-05:00,0.119
IUSB,2017-12-21 00:00:00-05:00,0.023
IUSB,2018-02-01 00:00:00-05:00,0.116
IUSB,2018-03-01 00:00:00-05:00,0.12
IUSB,2018-04-02 00:00:00-04:00,0.123
IUSB,2018-05-01 00:00:00-04:00,0.123
IUSB,2018-06-01 00:00:00-04:00,0.128
IUSB,2018-07-02 00:00:00-04:00,0.123
IUSB,2018-08-01 00:00:00-04:00,0.13
IUSB,2018-09-04 00:00:00-04:00,0.12
IUSB,2018-10-01 00:00:00-04:00,0.125
IUSB,2018-11-01 00:00:00-04:00,0.136
IUSB,2018-12-03 00:00:00-05:00,0.126
IUSB,2018-12-18 00:00:00-05:00,0.098
IUSB,2019-02-01 00:00:00-05:00,0.137
IUSB,2019-03-01 00:00:00-05:00,0.136
IUSB,2019-04-01 00:00:00-04:00,0.135
IUSB,2019-05-01 00:00:00-04:00,0.133
IUSB,2019-06-03 00:00:00-04:00,0.14
IUSB,2019-07-01 00:00:00-04:00,0.135
IUSB,2019-08-01 00:00:00-04:00,0.133
IUSB,2019-09-03 00:00:00-04:00,0.133
IUSB,2019-10-01 00:00:00-04:00,0.131
IUSB,2019-11-01 00:00:00-04:00,0.129
IUSB,2019-12-02 00:00:00-05:00,0.122
IUSB,2019-12-19 00:00:00-05:00,0.118
IUSB,2020-02-03 00:00:00-05:00,0.128
IUSB,2020-03-02 00:00:00-05:00,0.129
IUSB,2020-04-01 00:00:00-04:00,0.13
IUSB,2020-05-01 00:00:00-04:00,0.122
IUSB,2020-06-01 00:00:00-04:00,0.111
IUSB,2020-07-01 00:00:00-04:00,0.118
IUSB,2020-08-03 00:00:00-04:00,0.109
IUSB,2020-09-01 00:00:00-04:00,0.108
IUSB,2020-10-01 00:00:00-04:00,0.116
IUSB,2020-11-02 00:00:00-05:00,0.115
IUSB,2020-12-01 00:00:00-05:00,0.232
IUSB,2020-12-17 00:00:00-05:00,0.048
IUSB,2021-02-01 00:00:00-05:00,0.095
IUSB,2021-03-01 00:00:00-05:00,0.086
IUSB,2021-04-01 00:00:00-04:00,0.078
IUSB,2021-05-03 00:00:00-04:00,0.071
IUSB,2021-06-01 00:00:00-04:00,0.073
IUSB,2021-07-01 00:00:00-04:00,0.073
IUSB,2021-08-02 00:00:00-04:00,0.08
IUSB,2021-09-01 00:00:00-04:00,0.076
IUSB,2021-10-01 00:00:00-04:00,0.083
IUSB,2021-11-01 00:00:00-04:00,0.085
IUSB,2021-12-01 00:00:00-05:00,0.067
IUSB,2021-12-16 00:00:00-05:00,0.056
IUSB,2022-02-01 00:00:00-05:00,0.073
IUSB,2022-03-01 00:00:00-05:00,0.074
IUSB,2022-04-01 00:00:00-04:00,0.089
IUSB,2022-05-02 00:00:00-04:00,0.09
IUSB,2022-06-01 00:00:00-04:00,0.092
IUSB,2022-07-01 00:00:00-04:00,0.086
IUSB,2022-08-01 00:00:00-04:00,0.097
IUSB,2022-09-01 00:00:00-04:00,0.099
IUSB,2022-10-03 00:00:00-04:00,0.102
IUSB,2022-11-01 00:00:00-04:00,0.101
IUSB,2022-12-01 00:00:00-05:00,0.114
IUSB,2022-12-15 00:00:00-05:00,0.117
IUSB,2023-02-01 00:00:00-05:00,0.122
IUSB,2023-03-01 00:00:00-05:00,0.122
IUSB,2023-04-03 00:00:00-04:00,0.125
IUSB,2023-05-01 00:00:00-04:00,0.129
IUSB,2023-06-01 00:00:00-04:00,0.136
IUSB,2023-07-03 00:00:00-04:00,0.134
IUSB,2023-08-01 00:00:00-04:00,0.136
IUSB,2023-09-01 00:00:00-04:00,0.13
IUSB,2023-10-02 00:00:00-04:00,0.134
IUSB,2023-11-01 00:00:00-04:00,0.14
IUSB,2023-12-01 00:00:00-05:00,0.143
IUSB,2023-12-14 00:00:00-05:00,0.145
IUSB,2024-02-01 00:00:00-05:00,0.13
IUSB,2024-03-01 00:00:00-05:00,0.146
IUSB,2024-04-01 00:00:00-04:00,0.15
IUSB,2024-05-01 00:00:00-04:00,0.15
IUSB,2024-06-03 00:00:00-04:00,0.15
IUSB,2024-07-01 00:00:00-04:00,0.152
IUSB,2024-08-01 00:00:00-04:00,0.157
IUSB,2024-09-03 00:00:00-04:00,0.157
