etf_id,date,dividend_per_unit,currency
XLC,2018-09-21,0.132,USD
XLC,2018-12-21,0.134,USD
XLC,2019-03-15,0.083,USD
XLC,2019-06-21,0.118,USD
XLC,2019-09-20,0.119,USD
XLC,2019-12-20,0.117,USD
XLC,2020-03-23,0.113,USD
XLC,2020-06-22,0.112,USD
XLC,2020-09-21,0.124,USD
XLC,2020-12-21,0.107,USD
XLC,2021-03-22,0.133,USD
XLC,2021-06-21,0.141,USD
XLC,2021-09-20,0.142,USD
XLC,2021-12-20,0.157,USD
XLC,2022-03-21,0.173,USD
XLC,2022-06-21,0.13,USD
XLC,2022-09-19,0.11,USD
XLC,2022-12-19,0.118,USD
XLC,2023-03-20,0.15,USD
XLC,2023-06-20,0.105,USD
XLC,2023-09-18,0.168,USD
XLC,2023-12-18,0.174,USD
XLC,2024-03-18,0.214,USD
XLC,2024-06-24,0.224,USD
XLC,2024-09-23,0.269,USD
XLC,2024-12-23,0.254,USD
XLC,2025-03-24,0.288,USD
XLC,2025-06-23,0.249,USD
