etf_id,date,dividend_per_unit,currency
BSV,2007-05-01,0.088,USD
BSV,2007-06-01,0.256,USD
BSV,2007-07-02,0.271,USD
BSV,2007-08-01,0.264,USD
BSV,2007-09-04,0.288,USD
BSV,2007-10-01,0.259,USD
BSV,2007-11-01,0.278,USD
BSV,2007-12-03,0.27,USD
BSV,2007-12-24,0.276,USD
BSV,2008-02-01,0.271,USD
BSV,2008-03-03,0.247,USD
BSV,2008-04-01,0.261,USD
BSV,2008-05-01,0.238,USD
BSV,2008-06-02,0.246,USD
BSV,2008-07-01,0.234,USD
BSV,2008-08-01,0.241,USD
BSV,2008-09-02,0.235,USD
BSV,2008-10-01,0.22,USD
BSV,2008-11-03,0.242,USD
BSV,2008-12-01,0.228,USD
BSV,2008-12-24,0.222,USD
BSV,2009-02-02,0.221,USD
BSV,2009-03-02,0.192,USD
BSV,2009-04-01,0.2,USD
BSV,2009-05-01,0.193,USD
BSV,2009-06-01,0.192,USD
BSV,2009-07-01,0.178,USD
BSV,2009-08-03,0.183,USD
BSV,2009-09-01,0.177,USD
BSV,2009-10-01,0.166,USD
BSV,2009-11-02,0.167,USD
BSV,2009-12-01,0.16,USD
BSV,2009-12-24,0.008,USD
BSV,2009-12-28,0.166,USD
BSV,2010-02-01,0.163,USD
BSV,2010-03-01,0.145,USD
BSV,2010-04-01,0.212,USD
BSV,2010-05-03,0.155,USD
BSV,2010-06-01,0.155,USD
BSV,2010-07-01,0.148,USD
BSV,2010-08-02,0.149,USD
BSV,2010-09-01,0.147,USD
BSV,2010-10-01,0.143,USD
BSV,2010-11-01,0.146,USD
BSV,2010-12-01,0.139,USD
BSV,2010-12-27,0.451,USD
BSV,2011-02-01,0.141,USD
BSV,2011-03-01,0.128,USD
BSV,2011-03-23,0.061,USD
BSV,2011-04-01,0.14,USD
BSV,2011-05-02,0.132,USD
BSV,2011-06-01,0.135,USD
BSV,2011-07-01,0.128,USD
BSV,2011-08-01,0.132,USD
BSV,2011-09-01,0.128,USD
BSV,2011-10-03,0.113,USD
BSV,2011-11-01,0.128,USD
BSV,2011-12-01,0.114,USD
BSV,2011-12-23,0.491,USD
BSV,2012-02-01,0.115,USD
BSV,2012-03-01,0.107,USD
BSV,2012-04-02,0.144,USD
BSV,2012-05-01,0.109,USD
BSV,2012-06-01,0.108,USD
BSV,2012-07-02,0.101,USD
BSV,2012-08-01,0.104,USD
BSV,2012-09-04,0.101,USD
BSV,2012-10-01,0.096,USD
BSV,2012-12-03,0.093,USD
BSV,2013-02-01,0.094,USD
BSV,2013-03-01,0.081,USD
BSV,2013-04-01,0.138,USD
BSV,2013-05-01,0.081,USD
BSV,2013-06-03,0.081,USD
BSV,2013-07-01,0.076,USD
BSV,2013-08-01,0.075,USD
BSV,2013-09-03,0.076,USD
BSV,2013-10-01,0.073,USD
BSV,2013-11-01,0.076,USD
BSV,2013-12-02,0.073,USD
BSV,2013-12-24,0.26,USD
BSV,2014-02-03,0.076,USD
BSV,2014-03-03,0.071,USD
BSV,2014-04-01,0.094,USD
BSV,2014-05-01,0.078,USD
BSV,2014-06-02,0.081,USD
BSV,2014-07-01,0.08,USD
BSV,2014-08-01,0.082,USD
BSV,2014-09-02,0.082,USD
BSV,2014-10-01,0.079,USD
BSV,2014-11-03,0.085,USD
BSV,2014-12-01,0.082,USD
BSV,2014-12-23,0.183,USD
BSV,2015-02-02,0.084,USD
BSV,2015-03-02,0.078,USD
BSV,2015-04-01,0.111,USD
BSV,2015-05-01,0.086,USD
BSV,2015-06-01,0.088,USD
BSV,2015-07-01,0.085,USD
BSV,2015-08-03,0.089,USD
BSV,2015-09-01,0.088,USD
BSV,2015-10-01,0.087,USD
BSV,2015-11-02,0.088,USD
BSV,2015-12-01,0.087,USD
BSV,2015-12-23,0.144,USD
BSV,2016-02-01,0.094,USD
BSV,2016-03-01,0.089,USD
BSV,2016-04-01,0.096,USD
