etf_id,date,dividend_per_unit,currency
QQQ,2003-12-24,0.014,USD
QQQ,2004-12-17,0.379,USD
QQQ,2005-06-17,0.035,USD
QQQ,2005-12-16,0.101,USD
QQQ,2006-03-17,0.029,USD
QQQ,2006-06-16,0.026,USD
QQQ,2006-09-15,0.023,USD
QQQ,2006-12-15,0.054,USD
QQQ,2007-03-16,0.027,USD
QQQ,2007-06-15,0.037,USD
QQQ,2007-09-21,0.026,USD
QQQ,2007-12-21,0.053,USD
QQQ,2008-03-20,0.033,USD
QQQ,2008-06-20,0.034,USD
QQQ,2008-09-19,0.028,USD
QQQ,2008-12-19,0.043,USD
QQQ,2009-03-20,0.049,USD
QQQ,2009-06-19,0.044,USD
QQQ,2009-09-18,0.041,USD
QQQ,2009-12-18,0.073,USD
QQQ,2010-03-19,0.051,USD
QQQ,2010-06-18,0.089,USD
QQQ,2010-06-25,0.089,USD
QQQ,2010-09-17,0.112,USD
QQQ,2010-12-17,0.108,USD
QQQ,2011-03-18,0.077,USD
QQQ,2011-06-17,0.121,USD
QQQ,2011-09-16,0.104,USD
QQQ,2011-12-16,0.161,USD
QQQ,2011-12-27,0.049,USD
QQQ,2012-03-16,0.113,USD
QQQ,2012-06-15,0.143,USD
QQQ,2012-09-21,0.2,USD
QQQ,2012-12-21,0.367,USD
QQQ,2013-03-15,0.159,USD
QQQ,2013-06-21,0.224,USD
QQQ,2013-09-20,0.238,USD
QQQ,2013-12-20,0.272,USD
QQQ,2014-02-27,0.373,USD
QQQ,2014-03-21,0.206,USD
QQQ,2014-06-20,0.249,USD
QQQ,2014-09-19,0.238,USD
QQQ,2014-12-19,0.387,USD
QQQ,2015-03-20,0.248,USD
QQQ,2015-06-19,0.254,USD
QQQ,2015-09-18,0.26,USD
QQQ,2015-12-18,0.342,USD
QQQ,2016-03-18,0.318,USD
QQQ,2016-06-17,0.287,USD
QQQ,2016-09-16,0.294,USD
QQQ,2016-12-16,0.355,USD
QQQ,2017-03-17,0.274,USD
QQQ,2017-06-16,0.378,USD
QQQ,2017-09-18,0.319,USD
QQQ,2017-12-18,0.329,USD
QQQ,2018-03-19,0.277,USD
QQQ,2018-06-18,0.378,USD
QQQ,2018-09-24,0.33,USD
QQQ,2018-12-24,0.421,USD
QQQ,2019-03-18,0.324,USD
QQQ,2019-06-24,0.416,USD
QQQ,2019-09-23,0.384,USD
QQQ,2019-12-23,0.458,USD
QQQ,2020-03-23,0.363,USD
QQQ,2020-06-22,0.424,USD
QQQ,2020-12-21,0.561,USD
QQQ,2021-03-22,0.395,USD
QQQ,2021-06-21,0.397,USD
QQQ,2021-09-20,0.414,USD
QQQ,2021-12-20,0.491,USD
QQQ,2022-03-21,0.434,USD
QQQ,2022-06-21,0.527,USD
QQQ,2022-09-19,0.519,USD
QQQ,2022-12-19,0.655,USD
QQQ,2023-03-20,0.472,USD
QQQ,2023-06-20,0.504,USD
QQQ,2023-09-18,0.536,USD
QQQ,2023-12-18,0.808,USD
QQQ,2023-12-27,0.216,USD
QQQ,2024-03-18,0.573,USD
QQQ,2024-06-24,0.762,USD
QQQ,2024-09-23,0.677,USD
QQQ,2024-12-23,0.835,USD
QQQ,2025-03-24,0.716,USD
QQQ,2025-06-23,0.591,USD
