etf_id,date,dividend_per_unit,currency
VIG,2006-06-26,0.098,USD
VIG,2006-09-25,0.177,USD
VIG,2006-12-22,0.251,USD
VIG,2007-03-26,0.184,USD
VIG,2007-06-25,0.191,USD
VIG,2007-09-24,0.217,USD
VIG,2007-12-20,0.281,USD
VIG,2008-03-25,0.22,USD
VIG,2008-06-24,0.281,USD
VIG,2008-09-24,0.268,USD
VIG,2008-12-22,0.257,USD
VIG,2009-03-25,0.276,USD
VIG,2009-06-24,0.231,USD
VIG,2009-09-24,0.231,USD
VIG,2009-12-22,0.241,USD
VIG,2010-03-25,0.225,USD
VIG,2010-06-24,0.25,USD
VIG,2010-09-24,0.267,USD
VIG,2010-12-22,0.306,USD
VIG,2011-03-25,0.272,USD
VIG,2011-06-24,0.283,USD
VIG,2011-09-23,0.285,USD
VIG,2011-12-21,0.332,USD
VIG,2012-03-26,0.272,USD
VIG,2012-06-25,0.317,USD
VIG,2012-09-24,0.323,USD
VIG,2012-12-20,0.498,USD
VIG,2013-03-22,0.288,USD
VIG,2013-06-24,0.345,USD
VIG,2013-09-23,0.357,USD
VIG,2013-12-20,0.398,USD
VIG,2014-03-24,0.329,USD
VIG,2014-06-23,0.408,USD
VIG,2014-09-22,0.39,USD
VIG,2014-12-18,0.458,USD
VIG,2015-03-23,0.459,USD
VIG,2015-06-26,0.442,USD
VIG,2015-09-23,0.443,USD
VIG,2015-12-23,0.475,USD
VIG,2016-03-21,0.41,USD
VIG,2016-06-21,0.446,USD
VIG,2016-09-13,0.393,USD
VIG,2016-12-22,0.577,USD
VIG,2017-03-29,0.425,USD
VIG,2017-06-21,0.518,USD
VIG,2017-09-20,0.43,USD
VIG,2017-12-21,0.546,USD
VIG,2018-03-26,0.397,USD
VIG,2018-06-28,0.566,USD
VIG,2018-09-26,0.498,USD
VIG,2018-12-17,0.577,USD
VIG,2019-03-28,0.51,USD
VIG,2019-06-17,0.473,USD
VIG,2019-09-24,0.552,USD
VIG,2019-12-18,0.599,USD
VIG,2020-03-26,0.474,USD
VIG,2020-06-29,0.601,USD
VIG,2020-09-29,0.558,USD
VIG,2020-12-21,0.664,USD
VIG,2021-03-22,0.513,USD
VIG,2021-06-21,0.675,USD
VIG,2021-09-20,0.7,USD
VIG,2021-12-20,0.773,USD
VIG,2022-03-21,0.694,USD
VIG,2022-06-21,0.695,USD
VIG,2022-09-19,0.715,USD
VIG,2022-12-20,0.869,USD
VIG,2023-03-24,0.749,USD
VIG,2023-06-29,0.773,USD
VIG,2023-09-28,0.771,USD
VIG,2023-12-21,0.916,USD
VIG,2024-03-22,0.769,USD
VIG,2024-06-28,0.899,USD
VIG,2024-09-27,0.835,USD
VIG,2024-12-23,0.876,USD
VIG,2025-03-27,0.938,USD
VIG,2025-06-30,0.871,USD
