Stock_ID,Ex-Dividend Date,Dividend Per Unit
VTI,2001-06-25 00:00:00-04:00,0.14
VTI,2001-09-24 00:00:00-04:00,0.1575
VTI,2001-12-24 00:00:00-05:00,0.1965
VTI,2002-03-25 00:00:00-05:00,0.15
VTI,2002-06-24 00:00:00-04:00,0.13
VTI,2002-09-30 00:00:00-04:00,0.15
VTI,2002-12-23 00:00:00-05:00,0.196
VTI,2003-03-31 00:00:00-05:00,0.15
VTI,2003-06-23 00:00:00-04:00,0.15
VTI,2003-09-29 00:00:00-04:00,0.17
VTI,2003-12-22 00:00:00-05:00,0.221
VTI,2004-03-29 00:00:00-05:00,0.175
VTI,2004-06-28 00:00:00-04:00,0.19
VTI,2004-09-27 00:00:00-04:00,0.1935
VTI,2004-12-27 00:00:00-05:00,0.3925
VTI,2005-03-24 00:00:00-05:00,0.219
VTI,2005-06-27 00:00:00-04:00,0.2015
VTI,2005-09-26 00:00:00-04:00,0.285
VTI,2005-12-27 00:00:00-05:00,0.336
VTI,2006-03-20 00:00:00-05:00,0.263
VTI,2006-06-26 00:00:00-04:00,0.2675
VTI,2006-09-25 00:00:00-04:00,0.2645
VTI,2006-12-22 00:00:00-05:00,0.356
VTI,2007-03-26 00:00:00-04:00,0.3055
VTI,2007-06-25 00:00:00-04:00,0.2855
VTI,2007-09-24 00:00:00-04:00,0.321
VTI,2007-12-20 00:00:00-05:00,0.3855
VTI,2008-03-25 00:00:00-04:00,0.3115
VTI,2008-06-24 00:00:00-04:00,0.313
VTI,2008-09-24 00:00:00-04:00,0.296
VTI,2008-12-22 00:00:00-05:00,0.335
VTI,2009-03-25 00:00:00-04:00,0.278
VTI,2009-06-24 00:00:00-04:00,0.223
VTI,2009-09-24 00:00:00-04:00,0.248
VTI,2009-12-22 00:00:00-05:00,0.358
VTI,2010-03-25 00:00:00-04:00,0.236
VTI,2010-06-24 00:00:00-04:00,0.269
VTI,2010-09-24 00:00:00-04:00,0.297
VTI,2010-12-22 00:00:00-05:00,0.346
VTI,2011-03-25 00:00:00-04:00,0.283
VTI,2011-06-24 00:00:00-04:00,0.283
VTI,2011-09-23 00:00:00-04:00,0.306
VTI,2011-12-21 00:00:00-05:00,0.361
VTI,2012-03-26 00:00:00-04:00,0.308
VTI,2012-06-25 00:00:00-04:00,0.346
VTI,2012-09-24 00:00:00-04:00,0.364
VTI,2012-12-20 00:00:00-05:00,0.545
VTI,2013-03-22 00:00:00-04:00,0.364
VTI,2013-06-24 00:00:00-04:00,0.386
VTI,2013-09-23 00:00:00-04:00,0.429
VTI,2013-12-20 00:00:00-05:00,0.494
VTI,2014-03-25 00:00:00-04:00,0.423
VTI,2014-06-24 00:00:00-04:00,0.42
VTI,2014-09-24 00:00:00-04:00,0.465
VTI,2014-12-22 00:00:00-05:00,0.561
VTI,2015-03-25 00:00:00-04:00,0.508
VTI,2015-06-26 00:00:00-04:00,0.468
VTI,2015-09-25 00:00:00-04:00,0.508
VTI,2015-12-21 00:00:00-05:00,0.583
VTI,2016-03-15 00:00:00-04:00,0.48
VTI,2016-06-14 00:00:00-04:00,0.469
VTI,2016-09-13 00:00:00-04:00,0.539
VTI,2016-12-20 00:00:00-05:00,0.727
VTI,2017-03-24 00:00:00-04:00,0.542
VTI,2017-06-21 00:00:00-04:00,0.575
VTI,2017-09-22 00:00:00-04:00,0.553
VTI,2017-12-21 00:00:00-05:00,0.673
VTI,2018-03-22 00:00:00-04:00,0.566
VTI,2018-06-22 00:00:00-04:00,0.603
VTI,2018-09-28 00:00:00-04:00,0.714
VTI,2018-12-24 00:00:00-05:00,0.721
VTI,2019-03-25 00:00:00-04:00,0.772
VTI,2019-06-17 00:00:00-04:00,0.547
VTI,2019-09-16 00:00:00-04:00,0.7
VTI,2019-12-24 00:00:00-05:00,0.886
VTI,2020-03-26 00:00:00-04:00,0.614
VTI,2020-06-25 00:00:00-04:00,0.7
VTI,2020-09-25 00:00:00-04:00,0.674
VTI,2020-12-24 00:00:00-05:00,0.782
VTI,2021-03-25 00:00:00-04:00,0.672
VTI,2021-06-24 00:00:00-04:00,0.675
VTI,2021-09-24 00:00:00-04:00,0.724
VTI,2021-12-27 00:00:00-05:00,0.859
VTI,2022-03-23 00:00:00-04:00,0.708
VTI,2022-06-23 00:00:00-04:00,0.749
VTI,2022-09-23 00:00:00-04:00,0.796
VTI,2022-12-22 00:00:00-05:00,0.931
VTI,2023-03-23 00:00:00-04:00,0.786
VTI,2023-06-23 00:00:00-04:00,0.827
VTI,2023-09-21 00:00:00-04:00,0.798
VTI,2023-12-21 00:00:00-05:00,1.002
VTI,2024-03-22 00:00:00-04:00,0.911
VTI,2024-06-28 00:00:00-04:00,0.952
VTI,2024-09-27 00:00:00-04:00,0.871
VTI,2024-12-23 00:00:00-05:00,0.941
VTI,2025-03-27 00:00:00-04:00,0.985
VTI,2025-06-30 00:00:00-04:00,0.913
