Stock_ID,Ex-Dividend Date,Dividend Per Unit
VGT,2004-12-22 00:00:00-05:00,0.609
VGT,2005-12-22 00:00:00-05:00,0.091
VGT,2006-12-18 00:00:00-05:00,0.136
VGT,2007-12-14 00:00:00-05:00,0.175
VGT,2008-12-22 00:00:00-05:00,0.326
VGT,2009-12-22 00:00:00-05:00,0.25
VGT,2010-12-22 00:00:00-05:00,0.362
VGT,2011-12-21 00:00:00-05:00,0.485
VGT,2012-12-20 00:00:00-05:00,0.833
VGT,2013-12-20 00:00:00-05:00,0.944
VGT,2015-09-23 00:00:00-04:00,0.985
VGT,2015-12-23 00:00:00-05:00,0.403
VGT,2016-03-21 00:00:00-04:00,0.407
VGT,2016-06-21 00:00:00-04:00,0.35
VGT,2016-09-20 00:00:00-04:00,0.403
VGT,2016-12-14 00:00:00-05:00,0.433
VGT,2017-03-24 00:00:00-04:00,0.363
VGT,2017-06-28 00:00:00-04:00,0.406
VGT,2017-09-27 00:00:00-04:00,0.419
VGT,2017-12-14 00:00:00-05:00,0.437
VGT,2018-03-16 00:00:00-04:00,0.378
VGT,2018-06-28 00:00:00-04:00,0.488
VGT,2018-09-24 00:00:00-04:00,0.649
VGT,2018-12-13 00:00:00-05:00,0.641
VGT,2019-03-21 00:00:00-04:00,0.597
VGT,2019-06-21 00:00:00-04:00,0.638
VGT,2019-09-26 00:00:00-04:00,0.834
VGT,2019-12-16 00:00:00-05:00,0.651
VGT,2020-03-10 00:00:00-04:00,0.841
VGT,2020-06-22 00:00:00-04:00,0.675
VGT,2020-09-11 00:00:00-04:00,0.707
VGT,2020-12-17 00:00:00-05:00,0.69
VGT,2021-03-26 00:00:00-04:00,0.629
VGT,2021-06-24 00:00:00-04:00,0.586
VGT,2021-09-29 00:00:00-04:00,0.887
VGT,2021-12-16 00:00:00-05:00,0.821
VGT,2022-03-24 00:00:00-04:00,0.677
VGT,2022-06-23 00:00:00-04:00,0.596
VGT,2022-09-28 00:00:00-04:00,0.764
VGT,2022-12-15 00:00:00-05:00,0.872
VGT,2023-03-24 00:00:00-04:00,0.772
VGT,2023-06-29 00:00:00-04:00,0.676
VGT,2023-09-28 00:00:00-04:00,0.881
VGT,2023-12-19 00:00:00-05:00,0.795
VGT,2024-03-22 00:00:00-04:00,1.259
VGT,2024-06-28 00:00:00-04:00,0.762
VGT,2024-09-27 00:00:00-04:00,0.917
VGT,2024-12-18 00:00:00-05:00,0.777
VGT,2025-03-25 00:00:00-04:00,0.729
VGT,2025-06-26 00:00:00-04:00,0.703
