etf_id,date,dividend_per_unit,currency
ACWI,2009-06-23,0.266,USD
ACWI,2009-12-22,0.28,USD
ACWI,2010-06-23,0.362,USD
ACWI,2010-12-21,0.448,USD
ACWI,2011-06-22,0.562,USD
ACWI,2011-12-20,0.451,USD
ACWI,2012-06-21,0.604,USD
ACWI,2012-12-18,0.476,USD
ACWI,2013-06-27,0.633,USD
ACWI,2013-12-18,0.458,USD
ACWI,2014-06-25,0.836,USD
ACWI,2014-12-17,0.488,USD
ACWI,2015-06-25,0.718,USD
ACWI,2015-12-21,0.677,USD
ACWI,2015-12-29,0.035,USD
ACWI,2016-06-22,0.744,USD
ACWI,2016-12-21,0.553,USD
ACWI,2017-06-20,0.732,USD
ACWI,2017-12-19,0.669,USD
ACWI,2018-06-19,0.802,USD
ACWI,2018-12-18,0.598,USD
ACWI,2018-12-28,0.044,USD
ACWI,2019-06-17,0.906,USD
ACWI,2019-12-16,0.943,USD
ACWI,2020-06-15,0.614,USD
ACWI,2020-12-14,0.686,USD
ACWI,2021-06-10,0.724,USD
ACWI,2021-12-13,1.017,USD
ACWI,2021-12-30,0.071,USD
ACWI,2022-06-09,0.847,USD
ACWI,2022-12-13,0.676,USD
ACWI,2023-06-07,0.953,USD
ACWI,2023-12-20,0.962,USD
ACWI,2024-06-11,0.935,USD
ACWI,2024-12-17,1.066,USD
ACWI,2025-06-16,0.961,USD
