etf_id,date,dividend_per_unit,currency
IWR,2001-10-01,0.048,USD
IWR,2001-12-14,0.048,USD
IWR,2002-03-08,0.01175,USD
IWR,2002-06-14,0.039,USD
IWR,2002-09-13,0.03525,USD
IWR,2002-12-13,0.0455,USD
IWR,2003-03-07,0.02975,USD
IWR,2003-06-13,0.0425,USD
IWR,2003-09-12,0.0445,USD
IWR,2003-12-12,0.06425,USD
IWR,2003-12-16,0.03875,USD
IWR,2004-03-26,0.05175,USD
IWR,2004-06-25,0.04775,USD
IWR,2004-09-24,0.05725,USD
IWR,2004-12-23,0.063,USD
IWR,2005-03-24,0.0865,USD
IWR,2005-06-20,0.05025,USD
IWR,2005-09-23,0.0705,USD
IWR,2005-12-22,0.10125,USD
IWR,2006-03-24,0.07275,USD
IWR,2006-06-22,0.08325,USD
IWR,2006-09-26,0.0745,USD
IWR,2006-12-20,0.09775,USD
IWR,2007-03-23,0.0875,USD
IWR,2007-06-28,0.08125,USD
IWR,2007-09-25,0.076,USD
IWR,2007-12-27,0.1105,USD
IWR,2008-03-24,0.05075,USD
IWR,2008-07-02,0.089,USD
IWR,2008-09-24,0.068,USD
IWR,2008-12-23,0.10375,USD
IWR,2009-03-24,0.0685,USD
IWR,2009-07-02,0.0795,USD
IWR,2009-09-22,0.0605,USD
IWR,2009-12-23,0.102,USD
IWR,2010-03-24,0.0625,USD
IWR,2010-07-02,0.07925,USD
IWR,2010-09-23,0.11075,USD
IWR,2010-12-22,0.117,USD
IWR,2011-03-24,0.08925,USD
IWR,2011-07-05,0.09225,USD
IWR,2011-09-23,0.08125,USD
IWR,2011-12-22,0.12675,USD
IWR,2012-03-23,0.09,USD
IWR,2012-06-26,0.11,USD
IWR,2012-09-24,0.1075,USD
IWR,2012-12-19,0.2055,USD
IWR,2013-03-25,0.10075,USD
IWR,2013-07-02,0.13125,USD
IWR,2013-09-24,0.1015,USD
IWR,2013-12-23,0.1595,USD
IWR,2014-03-25,0.13025,USD
IWR,2014-07-02,0.16075,USD
IWR,2014-09-24,0.111,USD
IWR,2014-12-24,0.2035,USD
IWR,2015-03-25,0.13175,USD
IWR,2015-07-02,0.161,USD
IWR,2015-09-25,0.125,USD
IWR,2015-12-24,0.2195,USD
IWR,2016-03-23,0.18825,USD
IWR,2016-07-06,0.18,USD
IWR,2016-09-26,0.13825,USD
IWR,2016-12-22,0.262,USD
IWR,2017-03-24,0.15425,USD
IWR,2017-07-06,0.1935,USD
IWR,2017-09-26,0.21125,USD
IWR,2017-12-21,0.23,USD
IWR,2018-03-22,0.1725,USD
IWR,2018-07-03,0.225,USD
IWR,2018-09-26,0.3065,USD
IWR,2018-12-17,0.214,USD
IWR,2019-03-20,0.185,USD
IWR,2019-06-17,0.193,USD
IWR,2019-09-24,0.21,USD
IWR,2019-12-16,0.264,USD
IWR,2020-03-25,0.266,USD
IWR,2020-06-15,0.163,USD
IWR,2020-09-23,0.217,USD
IWR,2020-12-14,0.229,USD
IWR,2021-03-25,0.192,USD
IWR,2021-06-10,0.155,USD
IWR,2021-09-24,0.264,USD
IWR,2021-12-13,0.257,USD
IWR,2022-03-24,0.215,USD
IWR,2022-06-09,0.205,USD
IWR,2022-09-26,0.318,USD
IWR,2022-12-13,0.334,USD
IWR,2023-03-23,0.256,USD
IWR,2023-06-07,0.188,USD
IWR,2023-09-26,0.326,USD
IWR,2023-12-20,0.339,USD
IWR,2024-03-21,0.218,USD
IWR,2024-06-11,0.211,USD
IWR,2024-09-25,0.374,USD
IWR,2024-12-17,0.323,USD
IWR,2025-03-18,0.261,USD
IWR,2025-06-16,0.264,USD
