etf_id,date,dividend_per_unit,currency
SHY,2002-09-03,0.133,USD
SHY,2002-10-01,0.12,USD
SHY,2002-11-01,0.133,USD
SHY,2002-12-02,0.12,USD
SHY,2002-12-31,0.139,USD
SHY,2003-02-03,0.122,USD
SHY,2003-03-03,0.107,USD
SHY,2003-04-01,0.112,USD
SHY,2003-05-01,0.13,USD
SHY,2003-06-02,0.107,USD
SHY,2003-07-01,0.102,USD
SHY,2003-08-01,0.102,USD
SHY,2003-09-02,0.103,USD
SHY,2003-10-01,0.093,USD
SHY,2003-11-03,0.111,USD
SHY,2003-12-01,0.108,USD
SHY,2003-12-16,0.335,USD
SHY,2003-12-31,0.116,USD
SHY,2004-02-02,0.119,USD
SHY,2004-03-01,0.113,USD
SHY,2004-04-01,0.12,USD
SHY,2004-05-03,0.116,USD
SHY,2004-06-01,0.124,USD
SHY,2004-07-01,0.147,USD
SHY,2004-08-02,0.143,USD
SHY,2004-09-01,0.132,USD
SHY,2004-10-01,0.132,USD
SHY,2004-11-01,0.138,USD
SHY,2004-12-01,0.145,USD
SHY,2004-12-31,0.154,USD
SHY,2005-02-01,0.171,USD
SHY,2005-03-01,0.163,USD
SHY,2005-04-01,0.19,USD
SHY,2005-05-02,0.19,USD
SHY,2005-06-01,0.19,USD
SHY,2005-07-01,0.186,USD
SHY,2005-08-01,0.181,USD
SHY,2005-09-01,0.228,USD
SHY,2005-10-03,0.234,USD
SHY,2005-11-01,0.232,USD
SHY,2005-12-01,0.231,USD
SHY,2005-12-28,0.249,USD
SHY,2006-02-01,0.247,USD
SHY,2006-03-01,0.279,USD
SHY,2006-04-03,0.266,USD
SHY,2006-05-01,0.263,USD
SHY,2006-06-01,0.268,USD
SHY,2006-07-03,0.278,USD
SHY,2006-08-01,0.289,USD
SHY,2006-09-01,0.291,USD
SHY,2006-10-02,0.294,USD
SHY,2006-11-01,0.297,USD
SHY,2006-12-01,0.287,USD
SHY,2006-12-27,0.246,USD
SHY,2007-02-01,0.3,USD
SHY,2007-03-01,0.271,USD
SHY,2007-04-02,0.295,USD
SHY,2007-05-01,0.286,USD
SHY,2007-06-01,0.289,USD
SHY,2007-07-02,0.302,USD
SHY,2007-08-01,0.302,USD
SHY,2007-09-04,0.306,USD
SHY,2007-10-01,0.297,USD
SHY,2007-11-01,0.303,USD
SHY,2007-12-03,0.276,USD
SHY,2007-12-27,0.279,USD
SHY,2008-02-01,0.221,USD
SHY,2008-03-03,0.163,USD
SHY,2008-04-01,0.176,USD
SHY,2008-05-01,0.162,USD
SHY,2008-06-02,0.223,USD
SHY,2008-07-01,0.219,USD
SHY,2008-08-01,0.266,USD
SHY,2008-09-02,0.235,USD
SHY,2008-10-01,0.28,USD
SHY,2008-11-03,0.327,USD
SHY,2008-12-01,0.279,USD
SHY,2008-12-29,0.336,USD
SHY,2009-02-02,0.138,USD
SHY,2009-03-02,0.129,USD
SHY,2009-04-01,0.141,USD
SHY,2009-05-01,0.167,USD
SHY,2009-06-01,0.131,USD
SHY,2009-07-01,0.112,USD
SHY,2009-08-03,0.112,USD
SHY,2009-09-01,0.108,USD
SHY,2009-10-01,0.104,USD
SHY,2009-11-02,0.19,USD
SHY,2009-12-01,0.581,USD
SHY,2009-12-29,0.085,USD
SHY,2010-02-01,0.084,USD
SHY,2010-03-01,0.075,USD
SHY,2010-04-01,0.08,USD
SHY,2010-05-03,0.078,USD
SHY,2010-06-01,0.071,USD
SHY,2010-07-01,0.073,USD
SHY,2010-08-02,0.071,USD
SHY,2010-09-01,0.07,USD
SHY,2010-10-01,0.065,USD
SHY,2010-11-01,0.067,USD
SHY,2010-12-01,0.064,USD
SHY,2010-12-28,0.068,USD
SHY,2011-02-01,0.068,USD
SHY,2011-03-01,0.061,USD
SHY,2011-04-01,0.067,USD
SHY,2011-05-02,0.066,USD
SHY,2011-06-01,0.066,USD
SHY,2011-07-01,0.061,USD
SHY,2011-08-01,0.061,USD
SHY,2011-09-01,0.054,USD
SHY,2011-10-03,0.049,USD
SHY,2011-11-01,0.048,USD
SHY,2011-12-01,0.045,USD
SHY,2011-12-27,0.039,USD
SHY,2012-02-01,0.031,USD
SHY,2012-03-01,0.035,USD
SHY,2012-04-02,0.03,USD
SHY,2012-05-01,0.028,USD
SHY,2012-06-01,0.028,USD
SHY,2012-07-02,0.026,USD
SHY,2012-08-01,0.026,USD
SHY,2012-09-04,0.024,USD
SHY,2012-10-01,0.022,USD
SHY,2012-12-03,0.02,USD
SHY,2012-12-26,0.021,USD
SHY,2013-02-01,0.021,USD
SHY,2013-03-01,0.018,USD
SHY,2013-04-01,0.018,USD
SHY,2013-05-01,0.017,USD
SHY,2013-06-03,0.017,USD
SHY,2013-07-01,0.017,USD
SHY,2013-08-01,0.018,USD
SHY,2013-09-03,0.018,USD
SHY,2013-10-01,0.018,USD
SHY,2013-11-01,0.019,USD
SHY,2013-12-02,0.019,USD
SHY,2013-12-26,0.021,USD
SHY,2014-02-03,0.023,USD
SHY,2014-03-03,0.018,USD
SHY,2014-04-01,0.021,USD
SHY,2014-05-01,0.021,USD
SHY,2014-06-02,0.023,USD
SHY,2014-07-01,0.025,USD
SHY,2014-08-01,0.027,USD
SHY,2014-09-02,0.028,USD
SHY,2014-10-01,0.03,USD
SHY,2014-11-03,0.029,USD
SHY,2014-12-01,0.029,USD
SHY,2014-12-24,0.033,USD
SHY,2015-02-02,0.033,USD
SHY,2015-03-02,0.031,USD
SHY,2015-04-01,0.037,USD
SHY,2015-05-01,0.035,USD
SHY,2015-06-01,0.037,USD
SHY,2015-07-01,0.038,USD
SHY,2015-08-03,0.038,USD
SHY,2015-09-01,0.04,USD
SHY,2015-10-01,0.04,USD
SHY,2015-11-02,0.041,USD
SHY,2015-12-01,0.041,USD
SHY,2015-12-24,0.043,USD
SHY,2016-02-01,0.045,USD
SHY,2016-03-01,0.047,USD
