Stock_ID,Ex-Dividend Date,Dividend Per Unit
SPY,1993-03-19 00:00:00-05:00,0.213
SPY,1993-06-18 00:00:00-04:00,0.318
SPY,1993-09-17 00:00:00-04:00,0.286
SPY,1993-12-17 00:00:00-05:00,0.317
SPY,1994-03-18 00:00:00-05:00,0.271
SPY,1994-06-17 00:00:00-04:00,0.305
SPY,1994-09-16 00:00:00-04:00,0.288
SPY,1994-12-16 00:00:00-05:00,0.363
SPY,1995-03-17 00:00:00-05:00,0.268
SPY,1995-06-16 00:00:00-04:00,0.316
SPY,1995-09-15 00:00:00-04:00,0.312
SPY,1995-12-15 00:00:00-05:00,0.382
SPY,1996-03-15 00:00:00-05:00,0.285
SPY,1996-06-21 00:00:00-04:00,0.351
SPY,1996-09-20 00:00:00-04:00,0.352
SPY,1996-12-20 00:00:00-05:00,0.367
SPY,1997-03-21 00:00:00-05:00,0.299
SPY,1997-06-20 00:00:00-04:00,0.35
SPY,1997-09-19 00:00:00-04:00,0.348
SPY,1997-12-19 00:00:00-05:00,0.38
SPY,1998-03-20 00:00:00-05:00,0.313
SPY,1998-06-19 00:00:00-04:00,0.352
SPY,1998-09-18 00:00:00-04:00,0.359
SPY,1998-12-18 00:00:00-05:00,0.392
SPY,1999-03-19 00:00:00-05:00,0.32
SPY,1999-06-18 00:00:00-04:00,0.405
SPY,1999-09-17 00:00:00-04:00,0.372
SPY,1999-12-17 00:00:00-05:00,0.348
SPY,2000-03-17 00:00:00-05:00,0.371
SPY,2000-06-16 00:00:00-04:00,0.348
SPY,2000-09-15 00:00:00-04:00,0.375
SPY,2000-12-15 00:00:00-05:00,0.411
SPY,2001-03-16 00:00:00-05:00,0.316
SPY,2001-06-15 00:00:00-04:00,0.346
SPY,2001-09-21 00:00:00-04:00,0.369
SPY,2001-12-21 00:00:00-05:00,0.393
SPY,2002-03-15 00:00:00-05:00,0.331
SPY,2002-06-21 00:00:00-04:00,0.353
SPY,2002-09-20 00:00:00-04:00,0.378
SPY,2002-12-20 00:00:00-05:00,0.436
SPY,2003-03-21 00:00:00-05:00,0.354
SPY,2003-06-20 00:00:00-04:00,0.36
SPY,2003-09-19 00:00:00-04:00,0.4
SPY,2003-12-19 00:00:00-05:00,0.516
SPY,2004-03-19 00:00:00-05:00,0.395
SPY,2004-06-18 00:00:00-04:00,0.414
SPY,2004-09-17 00:00:00-04:00,0.469
SPY,2004-11-15 00:00:00-05:00,0.351
SPY,2004-12-17 00:00:00-05:00,0.568
SPY,2005-03-18 00:00:00-05:00,0.467
SPY,2005-06-17 00:00:00-04:00,0.488
SPY,2005-09-16 00:00:00-04:00,0.522
SPY,2005-12-16 00:00:00-05:00,0.672
SPY,2006-03-17 00:00:00-05:00,0.519
SPY,2006-06-16 00:00:00-04:00,0.555
SPY,2006-09-15 00:00:00-04:00,0.579
SPY,2006-12-15 00:00:00-05:00,0.793
SPY,2007-03-16 00:00:00-04:00,0.551
SPY,2007-06-15 00:00:00-04:00,0.656
SPY,2007-09-21 00:00:00-04:00,0.719
SPY,2007-12-21 00:00:00-05:00,0.775
SPY,2008-03-20 00:00:00-04:00,0.642
SPY,2008-06-20 00:00:00-04:00,0.669
SPY,2008-09-19 00:00:00-04:00,0.691
SPY,2008-12-19 00:00:00-05:00,0.719
SPY,2009-03-20 00:00:00-04:00,0.561
SPY,2009-06-19 00:00:00-04:00,0.518
SPY,2009-09-18 00:00:00-04:00,0.508
SPY,2009-12-18 00:00:00-05:00,0.59
SPY,2010-03-19 00:00:00-04:00,0.48
SPY,2010-06-18 00:00:00-04:00,0.531
SPY,2010-09-17 00:00:00-04:00,0.602
SPY,2010-12-17 00:00:00-05:00,0.653
SPY,2011-03-18 00:00:00-04:00,0.553
SPY,2011-06-17 00:00:00-04:00,0.628
SPY,2011-09-16 00:00:00-04:00,0.625
SPY,2011-12-16 00:00:00-05:00,0.77
SPY,2012-03-16 00:00:00-04:00,0.614
SPY,2012-06-15 00:00:00-04:00,0.688
SPY,2012-09-21 00:00:00-04:00,0.779
SPY,2012-12-21 00:00:00-05:00,1.022
SPY,2013-03-15 00:00:00-04:00,0.694
SPY,2013-06-21 00:00:00-04:00,0.839
SPY,2013-09-20 00:00:00-04:00,0.838
SPY,2013-12-20 00:00:00-05:00,0.98
SPY,2014-03-21 00:00:00-04:00,0.825
SPY,2014-06-20 00:00:00-04:00,0.937
SPY,2014-09-19 00:00:00-04:00,0.939
SPY,2014-12-19 00:00:00-05:00,1.135
SPY,2015-03-20 00:00:00-04:00,0.931
SPY,2015-06-19 00:00:00-04:00,1.03
SPY,2015-09-18 00:00:00-04:00,1.033
SPY,2015-12-18 00:00:00-05:00,1.212
SPY,2016-03-18 00:00:00-04:00,1.05
SPY,2016-06-17 00:00:00-04:00,1.078
SPY,2016-09-16 00:00:00-04:00,1.082
SPY,2016-12-16 00:00:00-05:00,1.329
SPY,2017-03-17 00:00:00-04:00,1.033
SPY,2017-06-16 00:00:00-04:00,1.183
SPY,2017-09-15 00:00:00-04:00,1.235
SPY,2017-12-15 00:00:00-05:00,1.351
SPY,2018-03-16 00:00:00-04:00,1.097
SPY,2018-06-15 00:00:00-04:00,1.246
SPY,2018-09-21 00:00:00-04:00,1.323
SPY,2018-12-21 00:00:00-05:00,1.435
SPY,2019-03-15 00:00:00-04:00,1.233
SPY,2019-06-21 00:00:00-04:00,1.432
SPY,2019-09-20 00:00:00-04:00,1.384
SPY,2019-12-20 00:00:00-05:00,1.57
SPY,2020-03-20 00:00:00-04:00,1.406
SPY,2020-06-19 00:00:00-04:00,1.366
SPY,2020-09-18 00:00:00-04:00,1.339
SPY,2020-12-18 00:00:00-05:00,1.58
SPY,2021-03-19 00:00:00-04:00,1.278
SPY,2021-06-18 00:00:00-04:00,1.376
SPY,2021-09-17 00:00:00-04:00,1.428
SPY,2021-12-17 00:00:00-05:00,1.633
