Stock_ID,Ex-Dividend Date,Dividend Per Unit
VNQ,2004-12-22 00:00:00-05:00,1.27
VNQ,2005-03-24 00:00:00-05:00,0.614
VNQ,2005-06-27 00:00:00-04:00,0.644
VNQ,2005-09-26 00:00:00-04:00,0.676
VNQ,2005-12-27 00:00:00-05:00,1.627
VNQ,2006-03-20 00:00:00-05:00,0.404
VNQ,2006-06-26 00:00:00-04:00,0.678
VNQ,2006-09-25 00:00:00-04:00,0.678
VNQ,2006-12-22 00:00:00-05:00,1.494
VNQ,2007-03-26 00:00:00-04:00,0.467
VNQ,2007-06-25 00:00:00-04:00,0.892
VNQ,2007-09-24 00:00:00-04:00,0.738
VNQ,2007-12-20 00:00:00-05:00,1.014
VNQ,2008-03-25 00:00:00-04:00,0.495
VNQ,2008-06-24 00:00:00-04:00,0.798
VNQ,2008-09-24 00:00:00-04:00,0.772
VNQ,2008-12-24 00:00:00-05:00,0.935
VNQ,2009-03-25 00:00:00-04:00,0.478
VNQ,2009-06-24 00:00:00-04:00,0.485
VNQ,2009-09-24 00:00:00-04:00,0.417
VNQ,2009-12-24 00:00:00-05:00,0.584
VNQ,2010-03-25 00:00:00-04:00,0.371
VNQ,2010-06-24 00:00:00-04:00,0.463
VNQ,2010-09-24 00:00:00-04:00,0.462
VNQ,2010-12-27 00:00:00-05:00,0.595
VNQ,2011-03-25 00:00:00-04:00,0.412
VNQ,2011-06-24 00:00:00-04:00,0.499
VNQ,2011-09-23 00:00:00-04:00,0.497
VNQ,2011-12-23 00:00:00-05:00,0.642
VNQ,2012-03-26 00:00:00-04:00,0.502
VNQ,2012-06-25 00:00:00-04:00,0.519
VNQ,2012-09-24 00:00:00-04:00,0.525
VNQ,2012-12-24 00:00:00-05:00,0.797
VNQ,2013-03-22 00:00:00-04:00,0.534
VNQ,2013-06-24 00:00:00-04:00,0.631
VNQ,2013-09-23 00:00:00-04:00,0.618
VNQ,2013-12-24 00:00:00-05:00,1.008
VNQ,2014-03-25 00:00:00-04:00,0.453
VNQ,2014-06-24 00:00:00-04:00,0.695
VNQ,2014-09-24 00:00:00-04:00,0.668
VNQ,2014-12-22 00:00:00-05:00,1.103
VNQ,2015-03-25 00:00:00-04:00,0.512
VNQ,2015-06-26 00:00:00-04:00,0.762
VNQ,2015-09-23 00:00:00-04:00,0.752
VNQ,2015-12-23 00:00:00-05:00,1.098
VNQ,2016-03-21 00:00:00-04:00,0.919
VNQ,2016-06-21 00:00:00-04:00,0.764
VNQ,2016-09-13 00:00:00-04:00,0.598
VNQ,2016-12-22 00:00:00-05:00,1.695
VNQ,2017-03-22 00:00:00-04:00,0.595
VNQ,2017-06-23 00:00:00-04:00,0.801
VNQ,2017-09-22 00:00:00-04:00,0.854
VNQ,2017-12-21 00:00:00-05:00,1.264
VNQ,2018-03-26 00:00:00-04:00,0.706
VNQ,2018-06-18 00:00:00-04:00,0.732
VNQ,2018-09-24 00:00:00-04:00,1.144
VNQ,2018-12-13 00:00:00-05:00,0.949
VNQ,2019-03-28 00:00:00-04:00,0.616
VNQ,2019-06-27 00:00:00-04:00,0.827
VNQ,2019-09-24 00:00:00-04:00,0.744
VNQ,2019-12-18 00:00:00-05:00,0.957
VNQ,2020-03-10 00:00:00-04:00,0.648
VNQ,2020-06-25 00:00:00-04:00,0.759
VNQ,2020-09-25 00:00:00-04:00,0.59
VNQ,2020-12-24 00:00:00-05:00,1.338
VNQ,2021-03-25 00:00:00-04:00,0.526
VNQ,2021-06-24 00:00:00-04:00,0.729
VNQ,2021-09-24 00:00:00-04:00,0.657
VNQ,2021-12-27 00:00:00-05:00,1.053
VNQ,2022-03-23 00:00:00-04:00,0.577
VNQ,2022-06-23 00:00:00-04:00,0.57
VNQ,2022-09-23 00:00:00-04:00,0.916
VNQ,2022-12-22 00:00:00-05:00,1.164
VNQ,2023-03-24 00:00:00-04:00,0.77
VNQ,2023-06-29 00:00:00-04:00,0.928
VNQ,2023-09-28 00:00:00-04:00,0.727
VNQ,2023-12-21 00:00:00-05:00,1.068
VNQ,2024-03-22 00:00:00-04:00,0.732
VNQ,2024-06-28 00:00:00-04:00,1.033
VNQ,2024-09-27 00:00:00-04:00,0.813
VNQ,2024-12-23 00:00:00-05:00,0.856
VNQ,2025-03-25 00:00:00-04:00,0.932
VNQ,2025-06-26 00:00:00-04:00,0.868
