Stock_ID,Ex-Dividend Date,Dividend Per Unit
TQQQ,2014-06-25 00:00:00-04:00,0.0005
TQQQ,2014-12-22 00:00:00-05:00,0.000708
TQQQ,2015-03-25 00:00:00-04:00,0.000458
TQQQ,2018-12-26 00:00:00-05:00,0.01025
TQQQ,2019-03-20 00:00:00-04:00,0.005
TQQQ,2019-12-24 00:00:00-05:00,0.00775
TQQQ,2022-12-22 00:00:00-05:00,0.098
TQQQ,2023-03-22 00:00:00-04:00,0.15
TQQQ,2023-06-21 00:00:00-04:00,0.128
TQQQ,2023-09-20 00:00:00-04:00,0.139
TQQQ,2023-12-20 00:00:00-05:00,0.223
TQQQ,2024-03-20 00:00:00-04:00,0.215
TQQQ,2024-06-26 00:00:00-04:00,0.283
TQQQ,2024-09-25 00:00:00-04:00,0.23
TQQQ,2024-12-23 00:00:00-05:00,0.275
TQQQ,2025-03-26 00:00:00-04:00,0.198
TQQQ,2025-06-25 00:00:00-04:00,0.218
