etf_id,date,dividend_per_unit,currency
VCIT,2009-12-24,0.409,USD
VCIT,2010-01-29,0.206,USD
VCIT,2010-02-26,0.224,USD
VCIT,2010-03-31,0.287,USD
VCIT,2010-04-30,0.257,USD
VCIT,2010-05-28,0.31,USD
VCIT,2010-06-30,0.268,USD
VCIT,2010-07-30,0.292,USD
VCIT,2010-08-31,0.274,USD
VCIT,2010-09-30,0.263,USD
VCIT,2010-10-29,0.267,USD
VCIT,2010-11-30,0.275,USD
VCIT,2010-12-27,0.663,USD
VCIT,2011-01-31,0.273,USD
VCIT,2011-02-28,0.238,USD
VCIT,2011-03-31,0.298,USD
VCIT,2011-04-29,0.263,USD
VCIT,2011-05-31,0.256,USD
VCIT,2011-06-30,0.266,USD
VCIT,2011-07-29,0.269,USD
VCIT,2011-08-31,0.26,USD
VCIT,2011-09-30,0.255,USD
VCIT,2011-10-31,0.267,USD
VCIT,2011-11-30,0.26,USD
VCIT,2011-12-23,0.328,USD
VCIT,2012-01-31,0.232,USD
VCIT,2012-02-29,0.229,USD
VCIT,2012-03-30,0.24,USD
VCIT,2012-04-30,0.249,USD
VCIT,2012-05-31,0.242,USD
VCIT,2012-06-29,0.242,USD
VCIT,2012-07-31,0.245,USD
VCIT,2012-08-31,0.237,USD
VCIT,2012-09-28,0.237,USD
VCIT,2012-11-02,0.229,USD
VCIT,2012-11-30,0.23,USD
VCIT,2012-12-24,0.66,USD
VCIT,2013-01-31,0.221,USD
VCIT,2013-02-28,0.266,USD
VCIT,2013-03-28,0.233,USD
VCIT,2013-04-30,0.227,USD
VCIT,2013-05-31,0.212,USD
VCIT,2013-06-28,0.219,USD
VCIT,2013-07-31,0.226,USD
VCIT,2013-08-30,0.223,USD
VCIT,2013-09-30,0.222,USD
VCIT,2013-10-31,0.223,USD
VCIT,2013-11-29,0.224,USD
VCIT,2013-12-24,0.815,USD
VCIT,2014-02-03,0.223,USD
VCIT,2014-03-03,0.224,USD
VCIT,2014-04-01,0.229,USD
VCIT,2014-05-01,0.227,USD
VCIT,2014-06-02,0.234,USD
VCIT,2014-07-01,0.228,USD
VCIT,2014-08-01,0.229,USD
