etf_id,date,dividend_per_unit,currency
RSP,2003-09-19,0.15425,USD
RSP,2003-12-19,0.095,USD
RSP,2004-03-19,0.0835,USD
RSP,2004-06-18,0.08925,USD
RSP,2004-09-17,0.08725,USD
RSP,2004-12-17,0.10825,USD
RSP,2005-03-18,0.0885,USD
RSP,2005-06-17,0.09475,USD
RSP,2005-09-16,0.10725,USD
RSP,2005-12-16,0.14525,USD
RSP,2006-03-17,0.10575,USD
RSP,2006-06-16,0.127,USD
RSP,2006-09-15,0.121,USD
RSP,2006-12-15,0.169,USD
RSP,2007-03-16,0.096,USD
RSP,2007-06-15,0.161,USD
RSP,2007-09-21,0.158,USD
RSP,2007-12-21,0.196,USD
RSP,2008-03-20,0.165,USD
RSP,2008-06-20,0.156,USD
RSP,2008-09-19,0.182,USD
RSP,2008-12-19,0.143,USD
RSP,2009-03-20,0.164,USD
RSP,2009-06-19,0.115,USD
RSP,2009-09-18,0.12,USD
RSP,2009-12-18,0.126,USD
RSP,2010-03-19,0.125,USD
RSP,2010-06-18,0.139,USD
RSP,2010-09-17,0.203,USD
RSP,2010-12-17,0.131,USD
RSP,2011-03-18,0.2,USD
RSP,2011-06-17,0.16,USD
RSP,2011-09-16,0.17,USD
RSP,2011-12-16,0.186,USD
RSP,2012-03-16,0.181,USD
RSP,2012-06-15,0.202,USD
RSP,2012-09-21,0.208,USD
RSP,2012-12-21,0.281,USD
RSP,2013-03-15,0.202,USD
RSP,2013-06-21,0.24,USD
RSP,2013-09-20,0.217,USD
RSP,2013-12-20,0.249,USD
RSP,2014-03-21,0.282,USD
RSP,2014-06-20,0.28,USD
RSP,2014-09-19,0.268,USD
RSP,2014-12-19,0.335,USD
RSP,2015-03-20,0.326,USD
RSP,2015-06-19,0.318,USD
RSP,2015-09-18,0.322,USD
RSP,2015-12-18,0.337,USD
RSP,2016-03-18,0.402,USD
RSP,2016-06-17,0.187,USD
RSP,2016-09-16,0.3,USD
RSP,2016-12-16,0.147,USD
RSP,2017-03-17,0.35,USD
RSP,2017-06-16,0.321,USD
RSP,2017-09-15,0.41,USD
RSP,2017-12-15,0.458,USD
RSP,2018-03-16,0.429,USD
RSP,2018-06-15,0.402,USD
RSP,2018-09-24,0.486,USD
RSP,2018-12-24,0.532,USD
RSP,2019-03-18,0.479,USD
RSP,2019-06-24,0.49,USD
RSP,2019-09-23,0.52,USD
RSP,2019-12-23,0.469,USD
RSP,2020-03-23,0.73,USD
RSP,2020-06-22,0.425,USD
RSP,2020-09-21,0.497,USD
RSP,2020-12-21,0.442,USD
RSP,2021-03-22,0.646,USD
RSP,2021-06-21,0.42,USD
RSP,2021-09-20,0.557,USD
RSP,2021-12-20,0.454,USD
RSP,2022-03-21,0.654,USD
RSP,2022-06-21,0.703,USD
RSP,2022-09-19,0.63,USD
RSP,2022-12-19,0.578,USD
RSP,2023-03-20,0.691,USD
RSP,2023-06-20,0.642,USD
RSP,2023-09-18,0.638,USD
RSP,2023-12-18,0.609,USD
RSP,2024-03-18,0.68,USD
RSP,2024-06-24,0.663,USD
RSP,2024-09-23,0.695,USD
RSP,2024-12-23,0.62,USD
RSP,2025-03-24,0.831,USD
RSP,2025-06-23,0.722,USD
