etf_id,date,adj_close,close,high,low,open,volume
VXF,2015-05-01,79.8354263305664,91.5999984741211,91.69999694824219,91.05999755859375,91.20999908447266,1321800
VXF,2015-05-04,80.14048767089844,91.94999694824219,92.41999816894531,91.69999694824219,91.69999694824219,150700
VXF,2015-05-05,79.05103302001953,90.69999694824219,92.0199966430664,90.48999786376953,91.87000274658203,208300
VXF,2015-05-06,79.13821411132812,90.80000305175781,91.1500015258789,90.27999877929688,91.1500015258789,219500
VXF,2015-05-07,79.52166748046875,91.23999786376953,91.4000015258789,90.5,90.75,231800
VXF,2015-05-08,80.14922332763672,91.95999908447266,92.33000183105469,91.83000183105469,92.0,185800
VXF,2015-05-11,80.08818817138672,91.88999938964844,92.36000061035156,91.75,91.9000015258789,128500
VXF,2015-05-12,79.922607421875,91.69999694824219,91.9800033569336,90.81999969482422,91.52999877929688,157600
VXF,2015-05-13,79.922607421875,91.69999694824219,92.19000244140625,91.58000183105469,91.93000030517578,207700
VXF,2015-05-14,80.66343688964844,92.55000305175781,92.55999755859375,91.79000091552734,92.2300033569336,158400
VXF,2015-05-15,80.78547668457031,92.69000244140625,92.69000244140625,92.23999786376953,92.62000274658203,115900
VXF,2015-05-18,81.4478530883789,93.44999694824219,93.5,92.44000244140625,92.56999969482422,313000
VXF,2015-05-19,81.30841064453125,93.29000091552734,93.47000122070312,93.0999984741211,93.47000122070312,258600
VXF,2015-05-20,81.35195922851562,93.33999633789062,93.63999938964844,93.0,93.45999908447266,332000
VXF,2015-05-21,81.47401428222656,93.4800033569336,93.66999816894531,93.19999694824219,93.36000061035156,197200
VXF,2015-05-22,81.30841064453125,93.29000091552734,93.55999755859375,93.0199966430664,93.30000305175781,92100
VXF,2015-05-26,80.55010986328125,92.41999816894531,93.08000183105469,92.08999633789062,93.02999877929688,151000
VXF,2015-05-27,81.27352905273438,93.25,93.33000183105469,92.29000091552734,92.48999786376953,155100
VXF,2015-05-28,81.1514892578125,93.11000061035156,93.22000122070312,92.69000244140625,93.11000061035156,101400
VXF,2015-05-29,80.7505874633789,92.6500015258789,93.12000274658203,92.3499984741211,93.12000274658203,189700
VXF,2015-06-01,80.9510269165039,92.87999725341797,93.16000366210938,92.19999694824219,93.0,125100
VXF,2015-06-02,80.9771957397461,92.91000366210938,93.33999633789062,92.3499984741211,92.55000305175781,89400
VXF,2015-06-03,81.49142456054688,93.5,93.72000122070312,92.93000030517578,93.22000122070312,127400
VXF,2015-06-04,80.76802825927734,92.66999816894531,93.38999938964844,92.5199966430664,93.2300033569336,184100
VXF,2015-06-05,81.20379638671875,93.16999816894531,93.2300033569336,92.04000091552734,92.51000213623047,328600
VXF,2015-06-08,80.64600372314453,92.52999877929688,93.23999786376953,92.45999908447266,93.08999633789062,283100
VXF,2015-06-09,80.45425415039062,92.30999755859375,92.58000183105469,91.86000061035156,92.51000213623047,177100
VXF,2015-06-10,81.3606948852539,93.3499984741211,93.56999969482422,92.69999694824219,92.69999694824219,119600
VXF,2015-06-11,81.7093276977539,93.75,93.76000213623047,93.41000366210938,93.55999755859375,106500
VXF,2015-06-12,81.3432388305664,93.33000183105469,93.48999786376953,93.1500015258789,93.44000244140625,108800
VXF,2015-06-15,80.99462890625,92.93000030517578,93.05000305175781,92.13999938964844,92.80999755859375,216200
VXF,2015-06-16,81.46527099609375,93.47000122070312,93.58000183105469,92.75,92.77999877929688,212600
VXF,2015-06-17,81.4826889038086,93.48999786376953,93.80000305175781,93.1500015258789,93.7300033569336,125000
VXF,2015-06-18,82.32814025878906,94.45999908447266,94.75,93.77999877929688,93.77999877929688,301000
VXF,2015-06-19,82.21483612060547,94.33000183105469,94.55999755859375,94.25,94.48999786376953,171400
VXF,2015-06-22,82.64191436767578,94.81999969482422,94.95999908447266,94.5999984741211,94.83000183105469,151000
VXF,2015-06-23,82.79875946044922,95.0,95.0199966430664,94.68000030517578,94.83999633789062,97900
VXF,2015-06-24,81.98822784423828,94.06999969482422,95.02999877929688,93.9800033569336,94.9000015258789,488200
VXF,2015-06-25,81.79647827148438,93.8499984741211,94.41000366210938,93.55000305175781,94.38999938964844,264900
VXF,2015-06-26,81.72674560546875,93.7699966430664,94.08000183105469,93.36000061035156,93.98999786376953,112400
VXF,2015-06-29,79.80058288574219,91.55999755859375,93.27999877929688,91.5,92.91000366210938,222400
VXF,2015-06-30,80.17533874511719,91.98999786376953,92.33000183105469,91.6500015258789,92.2699966430664,192200
VXF,2015-07-01,80.49784088134766,92.36000061035156,92.93000030517578,92.0,92.73999786376953,249800
VXF,2015-07-02,80.27123260498047,92.0999984741211,92.55999755859375,91.7300033569336,92.55999755859375,160600
VXF,2015-07-06,79.9923324584961,91.77999877929688,92.27999877929688,91.0999984741211,91.37999725341797,247700
VXF,2015-07-07,80.31483459472656,92.1500015258789,92.18000030517578,90.44999694824219,91.87000274658203,256600
VXF,2015-07-08,78.937744140625,90.56999969482422,91.70999908447266,90.20999908447266,91.44000244140625,318300
VXF,2015-07-09,79.15562438964844,90.81999969482422,91.77999877929688,90.72000122070312,91.47000122070312,179000
VXF,2015-07-10,80.11434173583984,91.91999816894531,92.0,91.48999786376953,91.69999694824219,101500
VXF,2015-07-13,80.90747833251953,92.83000183105469,92.91999816894531,92.44000244140625,92.44000244140625,148200
VXF,2015-07-14,81.37811279296875,93.37000274658203,93.51000213623047,92.79000091552734,92.83999633789062,153500
VXF,2015-07-15,80.95977020263672,92.88999938964844,93.5,92.73999786376953,93.5,103600
VXF,2015-07-16,81.38680267333984,93.37999725341797,93.52999877929688,93.19999694824219,93.41999816894531,223500
VXF,2015-07-17,81.02946472167969,92.97000122070312,93.38999938964844,92.69999694824219,93.38999938964844,171600
VXF,2015-07-20,80.79418182373047,92.69999694824219,93.05999755859375,92.58000183105469,93.05999755859375,183400
VXF,2015-07-21,80.32350158691406,92.16000366210938,92.97000122070312,92.04000091552734,92.69000244140625,151500
