Date,Close,High,Low,Open,Volume
2015-05-01,6200.0,6200.0,6200.0,6200.0,0
2015-05-04,6200.0,6200.0,6200.0,6200.0,0
2015-05-05,6200.0,6200.0,6200.0,6200.0,0
2015-05-06,6200.0,6200.0,6200.0,6200.0,0
2015-05-07,6200.0,6200.0,6200.0,6200.0,0
2015-05-08,6200.0,6200.0,6200.0,6200.0,0
2015-05-11,6200.0,6200.0,6200.0,6200.0,0
2015-05-12,6200.0,6200.0,6200.0,6200.0,0
2015-05-13,6200.0,6200.0,6200.0,6200.0,0
2015-05-14,6200.0,6200.0,6200.0,6200.0,0
2015-05-15,6200.0,6200.0,6200.0,6200.0,0
2015-05-18,6200.0,6200.0,6200.0,6200.0,0
2015-05-19,6200.0,6200.0,6200.0,6200.0,0
2015-05-20,6200.0,6200.0,6200.0,6200.0,0
2015-05-21,5200.0,5200.0,5000.0,5100.0,115400
2015-05-22,5300.0,5300.0,5100.0,5100.0,111600
2015-05-26,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-05-27,5500.0,5600.0,5300.0,5300.0,103700
2015-05-28,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-05-29,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-01,5600.0,5700.0,5500.0,5600.0,197200
2015-06-02,5600.0,5600.0,5600.0,5600.0,137700
2015-06-03,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-04,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-05,5700.0,5800.0,5600.0,5800.0,286600
2015-06-08,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-09,5600.0,5700.0,5500.0,5600.0,281700
2015-06-10,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-11,5800.0,5900.0,5600.0,5700.0,428900
2015-06-12,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-15,5600.0,5800.0,5600.0,5800.0,152700
2015-06-16,5600.0,5800.0,5600.0,5700.0,134000
2015-06-17,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-18,5600.0,5700.0,5500.0,5500.0,94900
2015-06-19,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-22,5600.0,5600.0,5500.0,5500.0,65600
2015-06-23,5600.0,5700.0,5500.0,5600.0,123500
2015-06-24,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-25,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-26,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-29,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-06-30,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-01,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-02,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-06,5600.0,5700.0,5500.0,5700.0,201430
2015-07-07,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-08,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-09,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-10,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-13,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-14,5500.0,5700.0,5500.0,5600.0,84300
2015-07-15,5500.0,5600.0,5500.0,5600.0,49210
2015-07-16,5400.0,5400.0,5400.0,5400.0,159500
2015-07-17,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-20,5200.0,5400.0,5200.0,5400.0,70900
2015-07-21,5400.0,5400.0,5200.0,5400.0,71200
2015-07-22,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-23,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-24,5400.0,5400.0,5100.0,5200.0,150200
2015-07-27,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-28,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-29,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-07-30,5200.0,5300.0,5200.0,5300.0,85600
2015-07-31,5300.0,5300.0,15.180000305175781,15.180000305175781,49650
2015-08-03,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-08-04,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-08-05,6000.0,6200.0,5800.0,6100.0,490900
2015-08-06,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-08-07,5700.0,6000.0,5700.0,6000.0,139400
2015-08-10,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0
2015-08-11,5800.0,5800.0,5700.0,5700.0,218400
2015-08-12,5600.0,5800.0,5500.0,5800.0,202900
2015-08-13,5300.0,5500.0,5100.0,5500.0,378600
2015-08-14,5300.0,5400.0,5300.0,5300.0,85400
2015-08-17,5300.0,5400.0,5300.0,5300.0,86900
2015-08-18,5400.0,5400.0,5300.0,5300.0,189500
2015-08-19,5300.0,5400.0,5200.0,5300.0,68200
2015-08-20,5300.0,5300.0,5200.0,5300.0,84000
2015-08-21,5100.0,5200.0,4800.0,5200.0,174800
2015-08-24,4600.0,5100.0,4600.0,5100.0,254500
2015-08-25,4700.0,4800.0,4500.0,4700.0,303330
2015-08-26,5100.0,5100.0,4700.0,4700.0,452700
2015-08-27,5000.0,5100.0,5000.0,5100.0,160400
2015-08-28,5000.0,5100.0,5000.0,5000.0,63600
2015-08-31,5000.0,5000.0,4900.0,5000.0,106500
2015-09-01,5000.0,5100.0,4900.0,5000.0,56800
2015-09-02,5000.0,5000.0,5000.0,5000.0,0
2015-09-03,5000.0,5100.0,4900.0,5100.0,33240
2015-09-04,4900.0,5000.0,4800.0,4800.0,22000
2015-09-08,4900.0,4900.0,4800.0,4800.0,80700
2015-09-09,5000.0,5100.0,5000.0,5000.0,107800
2015-09-10,5000.0,5100.0,4900.0,5100.0,62500
2015-09-11,5100.0,5100.0,5000.0,5100.0,48600
2015-09-14,4900.0,5100.0,4900.0,5000.0,51900
2015-09-15,5000.0,5000.0,4900.0,4900.0,27900
2015-09-16,4900.0,5000.0,4800.0,5000.0,22000
2015-09-17,5000.0,5100.0,5000.0,5000.0,60500
2015-09-18,5100.0,5100.0,4900.0,5100.0,22000
2015-09-21,5200.0,5200.0,5000.0,5000.0,123000
2015-09-22,5100.0,5200.0,5100.0,5200.0,29600
2015-09-23,5100.0,5200.0,5000.0,5100.0,28800
2015-09-24,5100.0,5200.0,5000.0,5100.0,59400
2015-09-25,5100.0,5100.0,5000.0,5100.0,46900
2015-09-28,5000.0,5100.0,5000.0,5000.0,57700
2015-09-29,5000.0,5000.0,4900.0,4900.0,51300
2015-09-30,5000.0,5000.0,4900.0,5000.0,69700
2015-10-01,5000.0,5100.0,4900.0,5100.0,124500
2015-10-02,4900.0,5000.0,4900.0,5000.0,16100
2015-10-05,5000.0,5000.0,4900.0,4900.0,24700
2015-10-06,5100.0,5100.0,5000.0,5000.0,76900
2015-10-07,5000.0,5100.0,5000.0,5000.0,62300
2015-10-08,5200.0,5200.0,5000.0,5000.0,125800
2015-10-09,5100.0,5200.0,5100.0,5200.0,42000
2015-10-12,5200.0,5200.0,5100.0,5100.0,80900
2015-10-13,5100.0,5100.0,5100.0,5100.0,5200
2015-10-14,5000.0,5100.0,5000.0,5100.0,29500
2015-10-15,5100.0,5100.0,5000.0,5000.0,132740
2015-10-16,5100.0,5100.0,5100.0,5100.0,83900
2015-10-19,5000.0,5100.0,5000.0,5100.0,21800
2015-10-20,5000.0,5100.0,5000.0,5000.0,67900
2015-10-21,5000.0,5100.0,5000.0,5100.0,59400
2015-10-22,5100.0,5100.0,4900.0,4900.0,104600
2015-10-23,5100.0,5100.0,5100.0,5100.0,99600
2015-10-26,5100.0,5100.0,5100.0,5100.0,185900
2015-10-27,5100.0,5100.0,5000.0,5100.0,13210
2015-10-28,5600.0,5600.0,5100.0,5100.0,1024400
2015-10-29,5700.0,6000.0,5600.0,5900.0,429700
2015-10-30,5500.0,5700.0,5300.0,5700.0,201800
2015-11-02,5300.0,5500.0,5200.0,5400.0,365100
2015-11-03,5400.0,5400.0,5200.0,5300.0,200300
2015-11-04,5400.0,5600.0,5300.0,5500.0,308840
2015-11-05,5700.0,5700.0,5400.0,5400.0,655715
2015-11-06,6100.0,6200.0,5800.0,5800.0,1154500
2015-11-09,6000.0,6100.0,5900.0,6100.0,304400
2015-11-10,5900.0,6000.0,5900.0,6000.0,227400
2015-11-11,5800.0,5900.0,5700.0,5900.0,290200
2015-11-12,5800.0,5800.0,5600.0,5700.0,419310
2015-11-13,5800.0,5900.0,5700.0,5800.0,353110
2015-11-16,5800.0,6000.0,5800.0,5900.0,299100
2015-11-17,5800.0,6000.0,5800.0,5900.0,409915
2015-11-18,5800.0,6000.0,5800.0,5800.0,364550
2015-11-19,5700.0,5900.0,5700.0,5900.0,184300
