Stock_ID,Date,Close,High,Low,Open,Volume
VOO,2015-05-01,161.82850646972656,161.89553965003853,160.7809371963278,160.8731238038953,1921200
VOO,2015-05-04,162.33145141601562,162.84266610885572,162.1638427665658,162.2811700999527,1060000
VOO,2015-05-05,160.43736267089844,162.4151743560106,160.345176045366,162.07994445056843,1138300
VOO,2015-05-06,159.79208374023438,161.23354061195664,158.83670072411292,160.98212133661613,1588100
VOO,2015-05-07,160.43736267089844,160.82286107751526,159.43169852999858,159.72501031108297,1320700
VOO,2015-05-08,162.5408935546875,162.7336427769416,161.93749245329545,161.99616248790713,1322900
VOO,2015-05-11,161.76150512695312,162.7504046557487,161.7112238339926,162.5241260497119,1090100
VOO,2015-05-12,161.2921600341797,161.80337437811374,160.26134260754628,161.03235209897426,1852700
VOO,2015-05-13,161.34246826171875,162.2559457998899,161.12456562081334,161.71121477305374,589000
VOO,2015-05-14,163.0269317626953,163.08560178449102,162.02126774262572,162.28106289580825,902300
VOO,2015-05-15,163.19459533691406,163.32031137413892,162.76719150086822,163.15268999117245,719000
VOO,2015-05-18,163.69741821289062,163.94044873454123,162.9850657667413,163.11078179191082,984500
VOO,2015-05-19,163.6135711669922,164.0661282966797,163.3873053898605,163.7895684480289,980400
VOO,2015-05-20,163.50462341308594,164.21696287297223,163.25320422053906,163.73088917743794,3401300
VOO,2015-05-21,163.99911499023438,164.20024016552574,163.2783866074395,163.46275987659968,756200
VOO,2015-05-22,163.63873291015625,164.04938476038754,163.5800756673882,163.68063824796985,831600
VOO,2015-05-26,161.87881469726562,163.22808465752868,161.4933035138849,163.1945552740801,1235300
VOO,2015-05-27,163.37059020996094,163.62200949290258,161.99617928929126,162.29787987127807,1420100
VOO,2015-05-28,163.2197265625,163.31191320272225,162.58280882223787,163.13592866357138,1114500
VOO,2015-05-29,162.15541076660156,163.18621575279144,161.95427278414576,163.144310407982,1530900
VOO,2015-06-01,162.53257751464844,163.11921413843916,161.82022482222587,162.77560812031913,1157400
VOO,2015-06-02,162.3649444580078,163.00186229837178,161.53526456561008,162.10513640366457,1094400
VOO,2015-06-03,162.80908203125,163.36218906647275,162.3649135397829,162.84259863216366,1213800
VOO,2015-06-04,161.4849395751953,162.69174171486176,161.14133370170703,162.18052727480065,1383400
VOO,2015-06-05,161.1581268310547,161.76152800735815,160.55472565475122,161.30897073127247,1567800
VOO,2015-06-08,160.16082763671875,161.17488067486445,160.08540569168812,161.0491646454314,1130100
VOO,2015-06-09,160.1189422607422,160.61339212344456,159.54068170129977,160.152471654525,1466100
VOO,2015-06-10,162.0212860107422,162.39840846232536,160.8061079833238,160.87315396391622,1247700
VOO,2015-06-11,162.52413940429688,162.89288596659316,162.27273291883614,162.54090409923273,724700
VOO,2015-06-12,161.33404541015625,161.92907038904116,161.08263901259596,161.753073123038,2147700
VOO,2015-06-15,160.58822631835938,160.881550923288,159.6244673953909,160.25300915933946,1392600
VOO,2015-06-16,161.52684020996094,161.585497452082,160.3535547026906,160.48764666712952,819800
VOO,2015-06-17,161.8034210205078,162.32301146527578,160.86478993573684,161.79503227932432,1170600
VOO,2015-06-18,163.40403747558594,163.86497050077026,162.24752972514497,162.25590567552632,1041600
VOO,2015-06-19,162.45712280273438,163.29517860715868,162.45712280273438,163.2532732593941,691400
VOO,2015-06-22,163.57020568847656,164.1174833587601,163.3849704790736,163.65439533525267,1027000
VOO,2015-06-23,163.68804931640625,163.98273229347907,163.34283714419772,163.7469807728231,1727200
VOO,2015-06-24,162.51766967773438,163.7806294700909,162.49241150968655,163.49434881972996,2160600
VOO,2015-06-25,162.0125274658203,163.08183732982485,161.96201111511846,162.93027543022419,2287600
VOO,2015-06-26,162.0125274658203,162.5598179092456,161.49050804524106,162.3493245496578,1631900
VOO,2015-06-29,158.58572387695312,161.1789911148931,158.509936493071,160.6317134443369,2746800
VOO,2015-06-30,158.9982147216797,160.1264557171782,158.4930385142507,160.1264557171782,2679400
VOO,2015-07-01,160.20228576660156,160.60642940975745,159.51186139736106,160.5222269289982,2782300
VOO,2015-07-02,160.0844268798828,160.81693971923764,159.70552852401335,160.69064883227858,3087100
VOO,2015-07-06,159.62132263183594,160.31173415608595,158.6951467301038,158.89722497616214,1741100
VOO,2015-07-07,160.60641479492188,160.73270565707378,157.6089917565763,159.85705903533548,3507500
VOO,2015-07-08,157.87843322753906,159.62973950356454,157.71004111104517,159.4360892119713,1874000
VOO,2015-07-09,158.16473388671875,160.08443252112184,158.1478908186986,159.8907693576319,2224900
VOO,2015-07-10,160.17698669433594,160.57271512737358,159.42763105789064,160.12645751028498,1648600
