Date,Close,High,Low,Open,Volume
2015-05-04,6.178999900817871,6.178999900817871,6.178999900817871,6.178999900817871,0
2015-05-05,6.074999809265137,6.083000183105469,6.074999809265137,6.083000183105469,500
2015-05-06,5.784999847412109,5.784999847412109,5.784999847412109,5.784999847412109,0
2015-05-20,5.7210001945495605,5.7210001945495605,5.7210001945495605,5.7210001945495605,0
2015-06-01,6.0,6.0,6.0,6.0,0
2015-06-02,6.441999912261963,6.441999912261963,6.441999912261963,6.441999912261963,0
2015-06-03,6.557000160217285,6.557000160217285,6.308000087738037,6.308000087738037,655
2015-06-04,6.394000053405762,6.394000053405762,6.394000053405762,6.394000053405762,0
2015-06-05,6.427000045776367,6.427000045776367,6.427000045776367,6.427000045776367,0
2015-07-06,6.076000213623047,6.190999984741211,5.980999946594238,5.980999946594238,0
2015-07-07,6.184999942779541,6.184999942779541,6.184999942779541,6.184999942779541,0
2015-07-08,5.353000164031982,5.585000038146973,5.311999797821045,5.418000221252441,0
2015-07-09,5.675000190734863,5.677999973297119,5.354000091552734,5.355999946594238,0
2015-07-10,5.480000019073486,5.480000019073486,5.480000019073486,5.480000019073486,0
2015-07-27,5.673999786376953,5.673999786376953,5.673999786376953,5.673999786376953,0
2015-07-28,5.560999870300293,5.560999870300293,5.560999870300293,5.560999870300293,0
2015-09-22,4.2129998207092285,4.2129998207092285,4.2129998207092285,4.2129998207092285,0
2015-10-16,4.460999965667725,4.460999965667725,4.460999965667725,4.460999965667725,0
2015-10-19,4.315999984741211,4.315999984741211,4.315999984741211,4.315999984741211,0
2015-10-20,4.367000102996826,4.367000102996826,4.367000102996826,4.367000102996826,0
2015-10-21,4.296999931335449,4.296999931335449,4.296999931335449,4.296999931335449,0
2015-10-22,4.421999931335449,4.421999931335449,4.421999931335449,4.421999931335449,0
2015-10-23,4.553999900817871,4.553999900817871,4.553999900817871,4.553999900817871,0
2015-10-26,4.638999938964844,4.638999938964844,4.638999938964844,4.638999938964844,0
2015-10-27,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,0
2015-10-28,4.85699987411499,4.85699987411499,4.85699987411499,4.85699987411499,0
2015-11-09,5.574999809265137,5.574999809265137,5.574999809265137,5.574999809265137,0
2015-11-10,5.603000164031982,5.603000164031982,5.603000164031982,5.603000164031982,0
2015-11-11,4.7729997634887695,4.7729997634887695,4.7729997634887695,4.7729997634887695,0
2015-11-12,4.671000003814697,4.671000003814697,4.671000003814697,4.671000003814697,0
2015-11-13,4.5289998054504395,4.5289998054504395,4.5289998054504395,4.5289998054504395,0
2015-11-16,4.459000110626221,4.459000110626221,4.459000110626221,4.459000110626221,0
2015-11-17,4.415999889373779,4.415999889373779,4.415999889373779,4.415999889373779,0
2015-11-18,4.4070000648498535,4.4070000648498535,4.4070000648498535,4.4070000648498535,0
2015-11-19,4.4679999351501465,4.4679999351501465,4.4679999351501465,4.4679999351501465,0
2015-11-20,4.389999866485596,4.389999866485596,4.389999866485596,4.389999866485596,0
2015-12-03,4.466000080108643,4.466000080108643,4.269000053405762,4.408999919891357,0
2015-12-04,4.434999942779541,4.434999942779541,4.434999942779541,4.434999942779541,0
2015-12-07,4.493000030517578,4.493000030517578,4.493000030517578,4.493000030517578,0
2015-12-08,4.361999988555908,4.361999988555908,4.361999988555908,4.361999988555908,0
2015-12-09,4.4029998779296875,4.4029998779296875,4.238999843597412,4.290999889373779,0
2015-12-10,4.36299991607666,4.36299991607666,4.185999870300293,4.185999870300293,0
2015-12-11,4.377999782562256,4.377999782562256,4.377999782562256,4.377999782562256,0
2015-12-14,4.114999771118164,4.228000164031982,4.114999771118164,4.177999973297119,0
2015-12-15,4.238999843597412,4.249000072479248,4.190000057220459,4.190000057220459,0
2015-12-16,4.558000087738037,4.558000087738037,4.23799991607666,4.239999771118164,0
2015-12-17,4.617000102996826,4.617000102996826,4.453999996185303,4.453999996185303,0
2015-12-18,4.566999912261963,4.566999912261963,4.426000118255615,4.431000232696533,0
2015-12-21,4.5279998779296875,4.5279998779296875,4.5279998779296875,4.5279998779296875,0
2015-12-22,4.627999782562256,4.627999782562256,4.627999782562256,4.627999782562256,0
2015-12-23,4.572999954223633,4.572999954223633,4.572999954223633,4.572999954223633,0
2015-12-24,4.572999954223633,4.572999954223633,4.572999954223633,4.572999954223633,0
2015-12-28,4.249000072479248,4.376999855041504,4.248000144958496,4.376999855041504,0
2015-12-29,4.425000190734863,4.425000190734863,4.425000190734863,4.425000190734863,0
2016-01-05,3.936000108718872,3.936000108718872,3.936000108718872,3.936000108718872,0
2016-01-11,3.553999900817871,3.553999900817871,3.553999900817871,3.553999900817871,0
2016-01-12,3.4839999675750732,3.4839999675750732,3.4189999103546143,3.4189999103546143,0
2016-01-13,3.4779999256134033,3.4779999256134033,3.4779999256134033,3.4779999256134033,0
2016-01-14,3.246999979019165,3.246999979019165,3.246999979019165,3.246999979019165,0
2016-01-15,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0
2016-01-19,4.261000156402588,4.261000156402588,4.254000186920166,4.260000228881836,0
