Stock_ID,Date,Close,High,Low,Open,Volume
RSP,2015-05-01,69.06637573242188,69.14198998727107,68.52869857871505,68.52869857871505,3225000
RSP,2015-05-04,69.30999755859375,69.44442002441396,69.13357287941669,69.26798893562095,734500
RSP,2015-05-05,68.46149444580078,69.41923237595886,68.41949221951332,69.22600803387706,2376800
RSP,2015-05-06,68.22624969482422,68.79753243262135,67.8481976753833,68.70511857727057,860500
RSP,2015-05-07,68.38585662841797,68.5454752737597,67.98259569312198,68.075009523927,990400
RSP,2015-05-08,69.22599029541016,69.31840414302755,68.88994052313016,68.88994052313016,821400
RSP,2015-05-11,68.94874572753906,69.31840110179063,68.93194612398945,69.15037301821447,756800
RSP,2015-05-12,68.74713134765625,68.94035566803659,68.36067629727836,68.69671970830802,796200
RSP,2015-05-13,68.74713134765625,69.13358639803414,68.66312049489883,68.9571616843584,536900
RSP,2015-05-14,69.30999755859375,69.3436031750488,68.97394780365919,69.17557509277354,571600
RSP,2015-05-15,69.46123504638672,69.46123504638672,69.17559044792124,69.41922641408911,647800
RSP,2015-05-18,69.72166442871094,69.7720760649152,69.35201541770827,69.39401763665889,973100
RSP,2015-05-19,69.57044982910156,69.72167193476089,69.42763073198373,69.7132753358369,1444500
RSP,2015-05-20,69.57044982910156,69.85609443295475,69.42763073198373,69.629258069657,566700
RSP,2015-05-21,69.7552719116211,69.84768576924276,69.50323936233951,69.5452415824113,693400
RSP,2015-05-22,69.6376724243164,69.80569416481713,69.5788641741793,69.61246980420314,608700
RSP,2015-05-26,68.83953094482422,69.427613201891,68.72191449341086,69.3772079826041,834700
RSP,2015-05-27,69.40240478515625,69.50322162491031,68.8563247866486,68.99914383575535,628000
RSP,2015-05-28,69.27640533447266,69.36041618704307,69.00756676047703,69.31841396556646,637900
RSP,2015-05-29,68.86473083496094,69.30999401338723,68.78911659940076,69.21758017526679,771000
RSP,2015-06-01,68.97395324707031,69.2007895736398,68.66311248715752,69.09997271631819,1100300
RSP,2015-06-02,68.98234558105469,69.25118408270016,68.6378928457132,68.79751790937053,1045400
RSP,2015-06-03,69.1083755493164,69.32680245853798,68.94875046136364,69.13357816117917,567500
RSP,2015-06-04,68.4866714477539,68.98234624564739,68.38586101467529,68.83952719237567,739300
RSP,2015-06-05,68.4782943725586,68.64631608199804,68.108638920251,68.44468874874723,951400
RSP,2015-06-08,68.04141998291016,68.53709486608719,68.02462037771177,68.42787499863944,671500
RSP,2015-06-09,67.99942016601562,68.23465310479844,67.86499768121581,68.10023061999863,985800
RSP,2015-06-10,68.77233123779297,68.91515032278387,68.23465410990735,68.29346234546932,741400
RSP,2015-06-11,68.9151382446289,69.09156292039437,68.82272440356854,68.9151382446289,746000
RSP,2015-06-12,68.4866714477539,68.73030734371979,68.41106362294494,68.68830513314221,616500
RSP,2015-06-15,68.16742706298828,68.30184951860446,67.78097211751496,68.04981061913186,899900
RSP,2015-06-16,68.5286865234375,68.54548612732796,68.06661729624788,68.06661729624788,585100
RSP,2015-06-17,68.68830108642578,68.88152534485316,68.26824054770432,68.68830108642578,1072500
RSP,2015-06-18,69.30999755859375,69.5284308607436,68.8815339608118,68.8815339608118,943400
RSP,2015-06-19,68.97095489501953,69.31674047227852,68.97095489501953,69.22396904591231,1934900
RSP,2015-06-22,69.38420867919922,69.57818706215254,69.28300816149962,69.48541563131627,778100
RSP,2015-06-23,69.33360290527344,69.51914575218714,69.21553135440416,69.4938456247747,1587500
RSP,2015-06-24,68.80231475830078,69.35050804799342,68.79387923354302,69.266165669256,785800
RSP,2015-06-25,68.53243255615234,69.00471896898797,68.50713241752469,69.00471896898797,831500
RSP,2015-06-26,68.60830688476562,68.73481396422127,68.38059928927932,68.70107831407195,814900
RSP,2015-06-29,67.13241577148438,68.27940230633055,67.08181550608238,68.00108797778297,4279600
RSP,2015-06-30,67.30107116699219,67.71432154092811,67.09022822027156,67.68902141682821,1691100
RSP,2015-07-01,67.72279357910156,67.90833006735443,67.4697793328356,67.90833006735443,1991300
