Stock_ID,Date,Close,High,Low,Open,Volume
IXUS,2015-05-01,43.67616271972656,43.67616271972656,43.33978917114721,43.5117127956502,60700
IXUS,2015-05-04,43.728485107421875,43.75838561065129,43.61635964604604,43.683634352577755,159200
IXUS,2015-05-05,43.16786575317383,43.653738975831814,43.093117342673715,43.46686509811245,447500
IXUS,2015-05-06,43.05575180053711,43.392125440683614,42.93615260087056,43.31737701019321,380700
IXUS,2015-05-07,43.018367767333984,43.033318020313985,42.77169572183703,42.9361428016786,297500
IXUS,2015-05-08,43.85556411743164,43.930315385985196,43.40706791198763,43.40706791198763,153500
IXUS,2015-05-11,43.49676513671875,43.73596348519924,43.42201672211956,43.63131456417268,295600
IXUS,2015-05-12,43.47434997558594,43.54909840530345,43.29494975220616,43.46687627320211,99300
IXUS,2015-05-13,43.72101974487305,43.997592323814715,43.683642682974074,43.94526785891952,107700
IXUS,2015-05-14,44.18445587158203,44.19192957132847,43.93778100791736,44.10970461677358,99000
IXUS,2015-05-15,44.34143829345703,44.348914846200586,43.9826407514399,44.04991546878495,162400
IXUS,2015-05-18,44.06486511230469,44.15456378369889,43.99011384325173,44.07981536611528,197100
IXUS,2015-05-19,43.930320739746094,44.03496967700524,43.915370484213405,43.930320739746094,156400
IXUS,2015-05-20,44.020015716552734,44.1695154078274,43.88546627955249,43.95274099805261,157800
IXUS,2015-05-21,44.18445587158203,44.19192957132847,43.960207810094296,44.049906464395626,93500
IXUS,2015-05-22,43.915367126464844,44.05739026596185,43.915367126464844,43.97516814402324,49000
IXUS,2015-05-26,43.25757598876953,43.601426182879926,43.130503086629695,43.601426182879926,146400
IXUS,2015-05-27,43.50424575805664,43.56404392503513,43.18282241257245,43.24262057955094,97200
IXUS,2015-05-28,43.33232116699219,43.384645631264085,43.06322229275418,43.24261964126656,98400
IXUS,2015-05-29,43.018367767333984,43.220191905360146,42.831493882287816,43.19029139940015,483900
IXUS,2015-06-01,42.764225006103516,43.06322440357271,42.69695028424643,43.06322440357271,119700
IXUS,2015-06-02,43.07817077636719,43.272518371178755,42.876346628984415,42.92867109110558,153300
IXUS,2015-06-03,43.19029998779297,43.38465046371033,43.10807500578714,43.175349731840114,75900
IXUS,2015-06-04,42.674522399902344,43.137968857003685,42.55492322221589,42.94362126256419,98700
IXUS,2015-06-05,42.33068084716797,42.457753743132976,42.01673118110021,42.17370458839924,100900
IXUS,2015-06-08,42.24097442626953,42.308249143253136,42.084001037130896,42.27835148684772,404200
IXUS,2015-06-09,42.03916549682617,42.128864195375066,41.84481498992166,42.07653971693236,98400
IXUS,2015-06-10,42.8090705871582,42.89876925494898,42.457746765396244,42.457746765396244,129700
IXUS,2015-06-11,42.764225006103516,42.92867495985853,42.62220186061392,42.91372470483811,96700
IXUS,2015-06-12,42.58482360839844,42.66704857747453,42.360572655838425,42.49512208678671,106000
IXUS,2015-06-15,42.28582763671875,42.29330418985508,42.009255051534865,42.166228449763324,160100
IXUS,2015-06-16,42.26340103149414,42.31572549429099,41.9868256121744,41.9868256121744,113100
IXUS,2015-06-17,42.30078125,42.405430190460926,41.88218263668652,42.22603282151927,199400
IXUS,2015-06-18,42.62966537475586,42.79411528921065,42.450268060322365,42.450268060322365,136700
IXUS,2015-06-19,42.50260543823242,42.62220463471038,42.47270492624549,42.59230412272345,119200
IXUS,2015-06-22,43.13797378540039,43.35474821080714,42.921199359993636,42.921199359993636,153100
IXUS,2015-06-23,43.31736755371094,43.35474176079709,43.12301711451219,43.12301711451219,55400
IXUS,2015-06-24,42.95109939575195,43.227674839510364,42.95109939575195,43.16787381876164,93800
IXUS,2015-06-25,42.93214416503906,43.18236822814106,42.856320269097004,43.18236822814106,85000
IXUS,2015-06-26,42.89423370361328,43.03830026789446,42.76533249754533,42.9700576021831,216600
IXUS,2015-06-29,41.711360931396484,42.401368807075045,41.612790443796875,42.401368807075045,243100
IXUS,2015-06-30,41.78718185424805,42.219384369956444,41.61278460163727,42.12839512783253,321100
IXUS,2015-07-01,41.969154357910156,42.249709060931735,41.78717589959418,42.20421300010502,246200
IXUS,2015-07-02,42.03740310668945,42.105645761590566,41.90091779688723,42.07531794246463,404900
IXUS,2015-07-06,41.13508605957031,41.51421127670921,40.95310468264547,41.51421127670921,522600
IXUS,2015-07-07,40.99860382080078,41.02893453464267,40.24035332972994,40.748382662845366,618900
IXUS,2015-07-08,39.95221710205078,40.589147626564696,39.88397444254943,40.589147626564696,295800
IXUS,2015-07-09,40.58156967163086,40.97586030364739,40.36167631853574,40.36167631853574,127800
IXUS,2015-07-10,41.703773498535156,41.734104209824,41.40047217063838,41.49904553607921,183200
IXUS,2015-07-13,41.94641876220703,41.96916535233146,41.78718684634362,41.89334145691923,127000
IXUS,2015-07-14,42.12080764770508,42.143557125795375,41.908498468833166,42.0070718272361,214000
IXUS,2015-07-15,41.908504486083984,42.05257103636144,41.764437935806534,42.01465909076169,197000
IXUS,2015-07-16,42.249725341796875,42.32554924656458,42.18148267050732,42.24214121582217,80900
IXUS,2015-07-17,42.189056396484375,42.24971782350114,42.07532055957199,42.23455246674695,117800
IXUS,2015-07-20,42.151145935058594,42.24213518629159,42.07532204111379,42.23455395389556,64400
IXUS,2015-07-21,42.10565185546875,42.189059878252266,42.007081367175765,42.13598257148026,157700
IXUS,2015-07-22,41.76443862915039,41.79476645063605,41.65828113021429,41.68861184419603,156900
IXUS,2015-07-23,41.58245086669922,41.83267198747074,41.51420821694414,41.756848106629825,127000
IXUS,2015-07-24,41.11991882324219,41.499044023042494,41.0365108164868,41.43838549517222,137500
IXUS,2015-07-27,40.68772506713867,40.89245306610865,40.589151684116906,40.86970647483299,84500
IXUS,2015-07-28,41.16541290283203,41.21090607341637,40.824199660971615,40.96826618864797,55500
IXUS,2015-07-29,41.430809020996094,41.57487847471788,41.044102518497965,41.089595699676416,30500
IXUS,2015-07-30,41.286739349365234,41.30190470611429,40.97585676724955,41.1957501013669,99900
IXUS,2015-07-31,41.54454040527344,41.68860694099823,41.43838581131878,41.6810257096425,541500
IXUS,2015-08-03,41.23366165161133,41.50663228548492,41.15025363653929,41.415640145863044,504300
IXUS,2015-08-04,41.33222961425781,41.49904563424522,41.248824496759944,41.453549567204334,112500
IXUS,2015-08-05,41.52180099487305,41.73411312676187,41.453558326140296,41.63553974025979,70000
IXUS,2015-08-06,41.301902770996094,41.400473246502614,41.188164046955144,41.332230590577225,77200
IXUS,2015-08-07,41.263999938964844,41.294330659865544,41.08202139855415,41.15784530830915,115000
IXUS,2015-08-10,41.81751251220703,41.825093743834366,41.37014464130188,41.40805658443028,75600
IXUS,2015-08-11,41.14266586303711,41.40047111744225,40.94552202966648,41.40047111744225,159100
