Date,Close,High,Low,Open,Volume
,VCI,VCI,VCI,VCI,VCI
2017-07-07,42666.69921875,42666.69921875,42666.69921875,42666.69921875,154251
2017-07-10,44518.5,45629.6015625,42963.0,45629.6015625,3614274
2017-07-11,43703.69921875,44592.6015625,42963.0,44592.6015625,1131786
2017-07-12,43851.8984375,44370.3984375,43407.3984375,43703.69921875,508302
2017-07-13,43851.8984375,43851.8984375,43851.8984375,43851.8984375,0
2017-07-14,42518.5,43407.3984375,42444.3984375,43037.0,817546
2017-07-17,43111.1015625,43703.69921875,42370.3984375,42888.8984375,633339
2017-07-18,42666.69921875,43111.1015625,42666.69921875,42963.0,431149
2017-07-19,42740.69921875,43185.19921875,42592.6015625,42963.0,376825
2017-07-20,42814.80078125,42963.0,42592.6015625,42814.80078125,461767
2017-07-21,42740.69921875,42963.0,42666.69921875,42814.80078125,189607
2017-07-24,42740.69921875,42814.80078125,42740.69921875,42740.69921875,381321
2017-07-25,42592.6015625,42963.0,42444.3984375,42592.6015625,267327
2017-07-26,43629.6015625,44074.1015625,42666.69921875,42740.69921875,414801
2017-07-27,44444.3984375,45481.5,43629.6015625,44000.0,592083
2017-07-28,44444.3984375,44444.3984375,44444.3984375,44444.3984375,0
2017-07-31,45185.19921875,45333.30078125,44814.80078125,44814.80078125,196330
2017-08-01,44444.3984375,45185.19921875,44444.3984375,45185.19921875,267678
2017-08-02,44444.3984375,45185.19921875,44296.30078125,44444.3984375,716782
2017-08-03,45185.19921875,45259.30078125,44518.5,44518.5,643909
2017-08-04,44888.8984375,45185.19921875,44814.80078125,45185.19921875,361273
2017-08-07,45185.19921875,45333.30078125,44888.8984375,44888.8984375,603976
2017-08-08,44814.80078125,45185.19921875,44666.69921875,45185.19921875,319140
2017-08-09,44444.3984375,45111.1015625,44074.1015625,44518.5,519358
2017-08-10,44518.5,44814.80078125,43777.80078125,43851.8984375,233442
2017-08-11,44518.5,44666.69921875,44370.3984375,44370.3984375,169749
2017-08-14,44444.3984375,44814.80078125,44074.1015625,44814.80078125,227205
2017-08-15,44444.3984375,45185.19921875,42963.0,45185.19921875,204012
2017-08-16,44444.3984375,44592.6015625,43703.69921875,43703.69921875,98955
2017-08-17,44444.3984375,44518.5,44074.1015625,44444.3984375,257134
2017-08-18,44444.3984375,44444.3984375,44370.3984375,44370.3984375,215568
2017-08-21,44444.3984375,44740.69921875,44296.30078125,44444.3984375,238896
2017-08-22,44370.3984375,44444.3984375,44222.19921875,44444.3984375,96282
2017-08-23,44296.30078125,44444.3984375,44222.19921875,44444.3984375,8255250
2017-08-24,44370.3984375,44370.3984375,44222.19921875,44370.3984375,26981100
2017-08-25,44222.19921875,44370.3984375,44074.1015625,44222.19921875,81621
2017-08-28,43925.8984375,44222.19921875,43925.8984375,44074.1015625,79542
2017-08-29,43925.8984375,44074.1015625,43703.69921875,43851.8984375,67108
2017-08-30,43925.8984375,43925.8984375,43703.69921875,43925.8984375,97686
2017-08-31,43851.8984375,43925.8984375,43703.69921875,43925.8984375,85131
