Date,Close,High,Low,Open,Volume
,IWD,IWD,IWD,IWD,IWD
2015-05-01,83.4680404663086,83.53169724395129,83.02244909345416,83.06223609714196,1301700
2015-05-04,83.86590576171875,83.99321327602289,83.64311305870211,83.73063963069377,1650300
2015-05-05,82.89514923095703,83.96137303661065,82.8633208392091,83.78632598796446,1928900
2015-05-06,82.66439819335938,83.35665205701605,82.15515606514471,83.23729710526214,1837100
2015-05-07,82.91106414794922,83.13386290027914,82.41773923011759,82.55300534819108,1488400
2015-05-08,83.93753814697266,84.0330233619025,83.44421304645395,83.66700581064272,888800
2015-05-11,83.5317153930664,84.02504035037197,83.46009998499723,83.86590444233387,951700
2015-05-12,83.3248291015625,83.52375201058241,82.82353948561926,83.14977597032171,1654500
2015-05-13,83.30890655517578,83.77040913161856,83.22137999513853,83.5237466827745,1406400
2015-05-14,84.06481170654297,84.08868148123861,83.6987943297055,83.7465338790968,1376400
2015-05-15,84.1682357788086,84.1682357788086,83.90565615842496,84.12845485097824,746400
2015-05-18,84.44674682617188,84.55814316386545,84.06481825997821,84.08072942080082,834700
2015-05-19,84.44674682617188,84.64566972500256,84.31148071192183,84.43879428108312,833500
2015-05-20,84.45469665527344,84.73318747053331,84.31943055509642,84.40695710712731,1570000
2015-05-21,84.56612396240234,84.70934872995598,84.27172188012027,84.39107079420938,842600
2015-05-22,84.3592300415039,84.57407019670033,84.3035318662022,84.40697567079523,816400
2015-05-26,83.4839859008789,84.25580795240639,83.30893272581325,84.08075477734073,907500
2015-05-27,84.18415832519531,84.27963741453543,83.5396441189294,83.67491627990128,1264200
2015-05-28,84.16031646728516,84.20010348433942,83.77042919686856,84.08870712136326,1073400
2015-05-29,83.7704086303711,84.17621303623883,83.57944435081657,84.17621303623883,2398400
2015-06-01,83.85794067382812,84.1762185409963,83.5555800388733,84.08869197575892,1707300
2015-06-02,83.7704086303711,84.01707107773923,83.38052145567582,83.63514251863018,882800
2015-06-03,83.92955780029297,84.27170545215898,83.73858743368484,84.00912575105694,1615800
2015-06-04,83.26915740966797,83.87388494517411,83.13389124547435,83.70678430629098,879800
2015-06-05,83.26118469238281,83.57150399093823,82.95882401115213,83.26914330970754,1473900
2015-06-08,82.80760955810547,83.2770706737387,82.78373978573572,83.21341390032335,902100
2015-06-09,82.8553695678711,83.102038108121,82.61666571457042,82.79171884937824,755900
2015-06-10,83.81816864013672,84.04096743641476,83.20548864464992,83.27710406111518,959700
2015-06-11,84.13641357421875,84.23985734959193,83.91362093594435,84.06480425647803,919900
2015-06-12,83.51578521728516,83.81814582395849,83.37256049398835,83.77040627307449,974700
2015-06-15,83.16569519042969,83.3168785585405,82.67237021347188,83.02247043923155,2223100
