Stock_ID,Date,Close,High,Low,Open,Volume
VGT,2015-05-01,98.35906219482422,98.35906219482422,97.35990531732925,97.4409152529734,291100
VGT,2015-05-04,98.43108367919922,98.94416724976405,98.38608044489756,98.5571037233676,246800
VGT,2015-05-05,96.89183807373047,98.17004537055877,96.78381794407458,98.12504213388543,239200
VGT,2015-05-06,96.34274291992188,97.46792679382095,95.65862920166957,97.08986666040943,263300
VGT,2015-05-07,97.03588104248047,97.33292443014743,96.24374702849164,96.24374702849164,222800
VGT,2015-05-08,98.40410614013672,98.48512297122423,97.9630358700176,97.99904258743659,182400
VGT,2015-05-11,98.01703643798828,98.51212018734383,98.00803304229672,98.35009340278917,458700
VGT,2015-05-12,97.50394439697266,97.90900788980711,96.67581062146594,97.5309477141512,248200
VGT,2015-05-13,97.97203063964844,98.4761178068845,97.7650006026803,97.7650006026803,194200
VGT,2015-05-14,99.52925872802734,99.58326535323137,98.59310497488818,98.65611499348519,236800
VGT,2015-05-15,99.250244140625,99.84433779298915,99.01620391753418,99.81733447255155,183200
VGT,2015-05-18,99.76331329345703,99.94333998185893,98.91717274929664,99.0611995940805,280700
VGT,2015-05-19,99.6373062133789,100.04236974882174,99.52028266985806,99.84433624524388,249800
VGT,2015-05-20,99.61029052734375,100.12337414674523,99.25023028077227,99.72730718875883,206000
VGT,2015-05-21,99.95234680175781,100.08737025647525,99.33124303060454,99.46626648532198,236600
VGT,2015-05-22,99.98836517333984,100.23140192610799,99.84433830682613,99.84433830682613,189600
VGT,2015-05-26,98.60211944580078,99.81731672245215,98.20605250293632,99.64628656665563,291700
VGT,2015-05-27,100.28541564941406,100.4114357240937,98.7731678856794,98.87217777214569,291400
VGT,2015-05-28,100.23138427734375,100.32139761927576,99.91633414679285,100.16837425123357,198800
VGT,2015-05-29,99.53826904296875,100.2313792957324,99.2502222425559,100.14136595827415,238500
VGT,2015-06-01,99.8353271484375,100.1503772882949,99.13320657844072,99.89833717640897,786200
VGT,2015-06-02,99.60128021240234,100.0783570872421,98.93517326645124,99.70029694501937,230100
VGT,2015-06-03,99.9703369140625,100.40241055324312,99.72730021348293,100.11436374964855,185200
VGT,2015-06-04,99.0341796875,99.89832693621128,98.77314307521743,99.67329016401251,210700
VGT,2015-06-05,98.99820709228516,99.16923041627027,98.35909643988577,98.89919033586155,202800
VGT,2015-06-08,97.75599670410156,99.10621767202446,97.54896666819761,99.10621767202446,207500
VGT,2015-06-09,97.5849380493164,97.87298481013518,96.76580099561448,97.68394789960666,250500
VGT,2015-06-10,99.06121063232422,99.3042473755058,97.90001982028176,97.96302985500134,252400
VGT,2015-06-11,99.07920837402344,99.62829875059174,98.97118823077804,99.2772418695174,181700
VGT,2015-06-12,98.36809539794922,98.7461556140114,98.22407540174504,98.50311886585109,185100
VGT,2015-06-15,97.82798767089844,97.91800100790577,96.93684395964424,97.64796099688377,254100
VGT,2015-06-16,98.4400863647461,98.620113035812,97.71096941907872,97.9720060318511,331100
VGT,2015-06-17,98.58411407470703,98.90816760215124,98.08003386205064,98.55711075868298,473100
VGT,2015-06-18,99.41220092773438,99.57422760384462,98.55705746642927,98.55705746642927,306200
VGT,2015-06-19,98.692138671875,99.52027244944591,98.67413874957047,99.43926249770834,201600
VGT,2015-06-22,99.3492431640625,99.64628650344468,99.14220629835712,99.4212497165195,191000
VGT,2015-06-23,99.40324401855469,99.63728418627758,99.07018712093277,99.63728418627758,201300
VGT,2015-06-24,98.85417175292969,99.63730234093855,98.82716843396017,99.17822531572104,218300
VGT,2015-06-25,98.61113739013672,99.32224769872633,98.45810713299204,99.23223434413335,264600
VGT,2015-06-26,97.6569595336914,98.52109994839074,97.30590270483161,98.296063167451,239300
VGT,2015-06-29,95.4335708618164,97.0538380211311,95.35256093763857,96.72978458926816,329800
VGT,2015-06-30,95.62264251708984,96.18973279522832,95.28058217711381,96.18973279522832,260800
VGT,2015-07-01,96.13570404052734,97.00884087714391,95.73963715592585,96.57677415537566,323800
VGT,2015-07-02,96.21672821044922,96.5137784178479,95.80266134600458,96.33374486749518,233800
VGT,2015-07-06,95.82067108154297,96.25274477906626,95.1905707597157,95.50562092062934,511400
VGT,2015-07-07,95.83866119384766,95.93767792255743,94.00236031719896,95.85666111380523,323700
VGT,2015-07-08,94.2183837890625,95.22655089012565,94.14637038164874,95.00151414264002,294400
VGT,2015-07-09,94.01136779785156,95.61362857924217,93.95735430047625,95.15455162322858,282200
VGT,2015-07-10,95.40658569335938,95.7126392672312,94.88450561394033,94.9475156339173,283900
VGT,2015-07-13,96.81082916259766,96.93684921475516,96.16272211288602,96.17171863977029,276900
